Symbol,Atomic_Number,Atomic_Weight,Atomic Radius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),mat2vec1,mat2vec2,mat2vec3,mat2vec4,mat2vec5,mat2vec6,mat2vec7,mat2vec8,mat2vec9,mat2vec10,mat2vec11,mat2vec12,mat2vec13,mat2vec14,mat2vec15,mat2vec16,mat2vec17,mat2vec18,mat2vec19,mat2vec20,mat2vec21,mat2vec22,mat2vec23,mat2vec24,mat2vec25,mat2vec26,mat2vec27,mat2vec28,mat2vec29,mat2vec30,mat2vec31,mat2vec32,mat2vec33,mat2vec34,mat2vec35,mat2vec36,mat2vec37,mat2vec38,mat2vec39,mat2vec40,mat2vec41,mat2vec42,mat2vec43,mat2vec44,mat2vec45,mat2vec46,mat2vec47,mat2vec48,mat2vec49,mat2vec50,mat2vec51,mat2vec52,mat2vec53,mat2vec54,mat2vec55,mat2vec56,mat2vec57,mat2vec58,mat2vec59,mat2vec60,mat2vec61,mat2vec62,mat2vec63,mat2vec64,mat2vec65,mat2vec66,mat2vec67,mat2vec68,mat2vec69,mat2vec70,mat2vec71,mat2vec72,mat2vec73,mat2vec74,mat2vec75,mat2vec76,mat2vec77,mat2vec78,mat2vec79,mat2vec80,mat2vec81,mat2vec82,mat2vec83,mat2vec84,mat2vec85,mat2vec86,mat2vec87,mat2vec88,mat2vec89,mat2vec90,mat2vec91,mat2vec92,mat2vec93,mat2vec94,mat2vec95,mat2vec96,mat2vec97,mat2vec98,mat2vec99,mat2vec100,mat2vec101,mat2vec102,mat2vec103,mat2vec104,mat2vec105,mat2vec106,mat2vec107,mat2vec108,mat2vec109,mat2vec110,mat2vec111,mat2vec112,mat2vec113,mat2vec114,mat2vec115,mat2vec116,mat2vec117,mat2vec118,mat2vec119,mat2vec120,mat2vec121,mat2vec122,mat2vec123,mat2vec124,mat2vec125,mat2vec126,mat2vec127,mat2vec128,mat2vec129,mat2vec130,mat2vec131,mat2vec132,mat2vec133,mat2vec134,mat2vec135,mat2vec136,mat2vec137,mat2vec138,mat2vec139,mat2vec140,mat2vec141,mat2vec142,mat2vec143,mat2vec144,mat2vec145,mat2vec146,mat2vec147,mat2vec148,mat2vec149,mat2vec150,mat2vec151,mat2vec152,mat2vec153,mat2vec154,mat2vec155,mat2vec156,mat2vec157,mat2vec158,mat2vec159,mat2vec160,mat2vec161,mat2vec162,mat2vec163,mat2vec164,mat2vec165,mat2vec166,mat2vec167,mat2vec168,mat2vec169,mat2vec170,mat2vec171,mat2vec172,mat2vec173,mat2vec174,mat2vec175,mat2vec176,mat2vec177,mat2vec178,mat2vec179,mat2vec180,mat2vec181,mat2vec182,mat2vec183,mat2vec184,mat2vec185,mat2vec186,mat2vec187,mat2vec188,mat2vec189,mat2vec190,mat2vec191,mat2vec192,mat2vec193,mat2vec194,mat2vec195,mat2vec196,mat2vec197,mat2vec198,mat2vec199
Co,0.2696629213483146,0.22498884623556661,0.21505376344086025,0.7903780068728521,0.03874538745387454,0.1900709219858156,0.640711582462409,0.6922745564199638,0.25186486895565485,0.510736589664241,0.5091165317579599,0.5202026842717108,0.8227472465461725,0.6766975270460363,0.35819252890198905,0.7927097810706603,0.4602057849666182,0.6433799712237556,0.9737678218006227,0.6127304292584872,0.42053300485684225,0.4605402860846767,0.33418567086543793,0.650153424315381,0.4660978427796008,0.5313977698805422,0.4632474854681627,0.1317369082849732,0.4642490707085829,0.20457643768922357,0.5851116197437233,0.47611586157256913,0.22902394902607218,0.4806575210156317,0.47405014239848586,0.793246851561005,0.1553568564291572,0.6235652327832345,0.612589786584668,0.7032809366674837,0.6041148029679607,0.20301974912747403,0.3426345496855092,0.7272501467564039,0.3838086437238503,0.41617132726834277,0.3845549388149628,0.7264205876058465,0.32494999152335013,0.3157602189616039,0.4828560434831175,1.0,0.05067202795139003,0.8348463818664218,0.6627877676942571,0.5793475175602847,0.49713349802404183,0.7456364941293206,0.4613160524129481,0.7408947489727072,0.516745201072283,0.39853626384657914,0.9626441106581144,0.3556619416966137,0.6022829877966381,0.3182013618953452,0.36360105335399434,0.44424446697804076,0.3781651332399106,0.6677964417598526,0.0954986750428273,0.2378713682109933,0.1550874750518192,0.3975888829987375,0.5796223210280771,0.46580758470604894,0.4449464540507848,0.9645303419774762,0.2313687082489157,0.5286843656162588,0.5808974321589483,0.31356782090385704,0.38513602538424874,0.15677760342688252,0.3076841930131526,0.8763559725615524,0.7500717294555953,0.6262722920388046,0.5671473547677948,0.3112182128141395,0.26006896671956214,0.7870105802734803,0.3068281413129971,0.29518678857025754,0.8792695660019056,0.6783707236856168,0.18804937342462277,0.8647680224674439,0.19382325604411182,0.31257088486452833,0.6025837909789652,0.3790835725505377,0.6944349020616085,0.9719210022646251,0.5885538587637615,0.6962363965851601,0.24608811514095255,0.4265227076597814,0.6426173909677457,0.426132307244389,0.47842534058219377,0.6988313933943638,0.43453942313524574,0.5155430193666091,0.559708488543012,0.8215564469609822,0.4423573635767758,0.4752798357325779,0.6768854156595075,0.19106260269803343,0.7050039132518426,0.4324498196848371,0.6129421169388045,0.7436220945209953,0.3207943939862433,0.3027023434327893,0.4293621537775278,0.603002682666441,0.36550996736954194,0.49065696174341034,0.4523626738824675,0.6757430310467731,0.6070654875275392,0.16973211194902316,0.6588711087933063,0.4439428888872835,0.6226013284966878,0.4583708486724709,0.23345640656832975,0.3703964663908565,0.6714281372462441,0.32146662675798354,0.13176925363202516,0.6168154572100638,0.34280792700207546,0.4202944125902516,0.6113529552470593,0.7354030505924424,0.23627179477685953,0.492210207006166,0.35790525121779865,0.2684865042214896,0.15723849241949794,0.433174716122223,0.7098080512178976,0.1736680921899609,0.35688041616699295,0.34426152129276527,0.8485265863408193,0.4474838246934534,0.1353348931582566,0.7138970800563493,0.25887276485315136,0.8742074473222459,0.2845136457725554,0.15809977482348936,0.6775715570473645,0.6021632869531977,0.2845538192148741,0.3119467532520049,0.45670760957860496,0.7446494769558583,0.6361770660568901,0.4966835480784691,0.29009615967195007,0.7360210854438608,0.37653869743092433,0.3296390557136212,0.0729378599571418,0.38459128289381805,0.8911563820412672,0.30213200764747294,0.2634681745799611,0.19283997672595926,0.4683389013070022,0.42538542407881336,0.3981728757486587,0.2773108069997671,0.4030492612072494,0.27414169205714417,0.6365758400455614,0.820698676248302,0.8645791082924287,0.5676219432367943,0.4110126896271366,0.4934584426627052,0.7414510769953162,0.8260529760281581,0.7821043417084333,0.34585858121335306,0.6125527594255411,0.4513670089463188,0.3985436626565625,0.15193489058277154,0.06483648158070451
Ag,0.4943820224719101,0.4367480945562273,0.28494623655913975,0.8384879725085912,0.04612546125461253,0.27801418439716313,0.6752737183162334,0.3083129905827607,0.5239551946013357,0.9301651253541168,0.19673904931312586,0.16285507444165992,0.5768100488185831,0.4679953645327488,0.5263412084300993,0.183014766326193,0.42920029325325604,0.41101694647759573,0.6600714757617818,0.3554043769946325,0.6513434599868185,0.6163708880629366,0.1402512796917051,0.6776922709530133,0.6100252948070346,0.3101653251421746,0.993236640818626,0.4386463341801323,0.39343708720870524,0.4737812998128501,0.4594153031019475,0.4297841636554065,0.3620481663186509,0.5748464330703258,0.4741404204544647,0.6326829387143017,0.655683881881619,0.2977813095792053,0.8373988940716565,0.23458085178715804,0.6047712812143512,0.2745007122649528,0.2024108425757759,0.2250180070539256,0.40238296795404627,0.7032454534272095,0.8440901948354889,0.6762622350502213,0.7011876023792118,0.5269117523147703,0.5651075578462148,0.4897636606816652,0.6165321775021919,0.5953211755840363,0.6435994515301833,0.3611583268679855,0.7013551472361361,0.7635054613510657,0.6093108280176192,0.5696225279314164,0.33141402639802153,0.2594978350798059,0.5513934934183717,0.48855867503483036,0.812179382402217,0.524714825506181,0.5577143658694101,0.24190952469551205,0.7678710919623963,0.6430603487886213,0.32614304190938626,0.4000815122050468,0.6443626029347903,0.6843471744397425,0.3424463690528322,0.271392650621603,0.5119357223324782,0.6554420099840057,0.08511837032522014,0.15384728645947698,0.2951268320218873,0.7091136358852796,0.6171717629771525,0.1437312756762033,0.20611141555056328,0.30628431653054916,0.6712968201919929,0.0,0.21401205407123924,0.32463457056423156,0.8109841981583412,0.41560343628816027,0.13545531144238152,0.3748208933541466,0.8092558057486465,0.5792503850563747,0.1842660448667826,0.7530271496441154,0.34720484100475324,0.45718759200168607,0.4044605809760117,0.8159587854126928,0.6948272436268667,0.640252344486285,0.35797513688055904,0.47899930148251324,0.22033225866021994,0.22951533176151173,0.5465164501437758,0.27462441543108335,0.6366675833669857,0.631863511503123,0.42061936129099153,0.6787413458389858,0.0,0.372891141961078,0.13090294600252705,0.2647599800469945,0.6815227886878686,0.4415787439249372,0.4746936705712108,0.15295641763853582,0.6500450245479894,0.6357508514354218,0.7212545300283582,0.22832554311922032,0.5717710566897499,0.6336664061975069,0.3276291157076705,0.22943508384393546,0.12186210581184187,0.34976825901273273,0.5869327185989751,0.347607160363124,0.3473558506775687,0.250292957343995,0.6796404990003242,0.21936352363624254,0.7017658713523044,0.5795878141519034,0.672910250030073,0.1789709520822981,0.2889879918669978,0.7760851898699302,0.36721079358214637,0.5381655699232104,0.5467168551227876,0.3524645085743848,0.5065665429376895,0.7388382192789973,0.22391527822498147,0.7054458630234788,0.10577202042367528,0.729345565622321,0.6216952474067063,0.6124356487476865,0.5306093399214653,0.32676252981053866,0.2861803686847531,0.584502193169392,0.34311918139991426,0.6166215081474122,0.08459534732912852,0.5254870717678917,0.517948520262455,0.37469519434445564,0.5011304732329258,0.9071864369018383,0.45504089906034484,0.34952067866922976,0.6817072377894506,0.8887526652011257,0.47058241002461004,0.12906297270538292,1.0,0.7043744032543799,0.5618797369633136,0.1785244474574812,0.19588604588543612,0.5274674144103753,0.3825065529135967,0.41715461446176916,0.36393666986711526,0.5533716751713532,0.20512204768531084,0.42421102178219966,0.3243456428563919,0.38084623846768406,0.5724061422491046,1.0,0.4268037102285336,0.38170081538436834,0.0,0.8530355230453389,0.6075624266887026,0.351701698066422,0.6158857085859837,0.6519732480204828,0.9751745518213114,0.32549446542234695,0.5110635269074135,0.5371325038455723,0.6929372297410262,0.17923191038268238,0.6989201193515686
Mn,0.24719101123595508,0.2077004031799155,0.26344086021505386,0.59106529209622,0.07380073800738007,0.028368794326241134,0.5928173281363234,0.7975688616824325,0.4937020117180742,0.23356051686752421,0.47123176075358064,0.4615555881549649,0.965126575671727,0.5741795657069442,0.24879945087062144,0.7711451690875115,0.12297627132707672,0.6119857778522336,0.4781682663988025,0.4796019479683868,0.3275968701908932,0.5534644854590408,0.3254703524153798,0.624907379866409,0.38493586430671767,0.34330061703959636,0.8003007943726395,0.19596146382642937,0.5035519154027809,0.4675877926422828,0.8281855445385728,0.5300994477864531,0.39967529603549595,0.5216850471849134,0.35630708794489563,0.6906428765605681,0.6792821330143342,0.7595768683316105,0.5096929572597146,0.7739238286128356,0.41632809491688155,0.4473788275074441,0.41453197168986017,0.9371401680786282,0.33874305191156595,0.4418585666264937,0.3022377416059799,0.6463484550490519,0.24540284427424025,0.12145718076487966,0.2679148708197388,0.6963737722561669,0.35109367283261417,0.7009673200560047,0.5027622697756853,0.5615912417113933,0.6205040379412597,0.47781587245388574,0.5503013805019259,0.6069308952751022,0.5323951733301291,0.7049391075404158,0.9267835169722939,0.29444549010780907,0.4114180622014426,0.4356060499377065,0.34025994732994674,0.5232076489179158,0.3513612855272429,0.6891457381472557,0.46952879075021053,0.28812951016582933,0.18083976748394603,0.065637303050332,0.6438976301017276,0.6927841127486521,0.6499786350944691,0.6134579828158633,0.33101771985796574,0.6355787918889062,0.7910862400553064,0.0,0.3067972693683555,0.21423231005209736,0.5082900603569328,0.4036137830490565,0.3020477422202222,0.8759401414141008,0.4492856142465978,0.6396426445771759,0.288120404960549,0.6069804638063023,0.07675833105197706,0.3817013721200679,0.6176401028131503,0.5874259502919179,0.5165129798466226,0.8122499453313313,0.03761685915870655,0.4937721094488277,0.3555928684686722,0.0,0.6379729176980498,0.9927185447262467,0.6000336897711446,0.5759290433886929,0.44059225196348106,0.22999964756280683,0.7170302561117954,0.8177022025330276,0.37585685108181816,0.9003982028865996,0.6164481637038972,0.5093674129905974,0.20939809649896998,0.7577178573105976,0.48237620026663075,0.36276011890899085,0.5606499148658246,0.4331582851373574,0.6014776565690174,0.4116731466519476,0.596269108441601,0.5233797614966602,0.16887745830200018,0.3117904366464793,0.30557745048939655,0.6606036621632047,0.4024334861117561,0.36204501579927545,0.6299131283297542,0.47952763890825,0.9568295988054533,0.21808883878886104,0.5057398289148782,0.5716606911182465,0.6608245895332094,0.5443648621027806,0.27097310380867023,0.5068180569230073,0.13270398260191762,0.3115528698848141,0.36566093813107126,0.5372429542814348,0.48504246962974606,0.8092973569679758,0.6830222530878015,0.7034320042379546,0.361604864036093,0.6771167080778923,0.5459338885240052,0.43678975018850486,0.47200591379595064,0.45218146984093466,0.7491660841374346,0.5196574796187076,0.3572815383089558,0.026070826725789857,0.46826430867023344,0.4618332383853944,0.26632191293415486,0.6780641380377608,0.13349236958460944,0.4115437280586677,0.505667216923956,0.3576742484303403,0.4897895496319495,0.27083681190213277,0.28443512839373714,0.464930193355114,0.5678120442672192,0.5492717099908373,0.6224683883494043,0.31816438920645396,0.31123680435841167,0.5812719633173968,0.0,0.523947752476156,0.3565170229191026,0.0793227072621295,0.3846723796794391,0.5204892600395492,0.4846110968265488,0.026714841112392362,0.23980741293986868,0.5963919815289517,0.5318544319656648,0.2943598086497036,0.6830529947882205,0.34975153788359137,0.656644161065963,0.36696262893988435,0.9923811471444646,0.6952342012943299,0.4702518419314956,0.42080141528893306,0.34651986547061964,0.6872756168231318,0.637845216821589,0.5073221613830973,0.3531345298243611,0.572626541409567,0.6476263551700336,0.2442135561539109,0.0
Tb,0.6966292134831461,0.6576906017147588,0.6075268817204302,0.37800687285223367,0.37084870848708484,0.25815602836879437,0.6513951672006977,0.9053754654566688,0.8136887933880548,0.36365992335380193,0.6328115157095465,0.5459066483542041,0.39679182848584704,0.3674229150294044,0.7394351761600289,0.8118050460252917,0.19851845502849208,0.6620882186636732,0.39654324618260894,0.27573508411675196,0.48233787855076743,0.5929320807354268,0.26780925767625535,0.6341260119309029,0.3076852567804774,1.0,0.7599296622873362,0.625211647466846,0.6856696951357838,0.6369720146151199,0.6868255143127784,0.6406470986476471,0.363187832660126,0.17558836707845116,0.6402216563106498,0.40181019577219534,0.469119557494994,0.5347018878765463,0.7763664005602882,0.7327949954411818,0.04576044271159596,0.5274518806099543,0.7161650329420501,0.7491140537810939,1.0,0.6959220926924754,0.17824288880192496,0.714763516543117,1.0,0.49583606753822096,0.26996260040983916,0.7217721013146888,0.44411206888446464,0.49685527720264566,0.25067693768309945,0.8876784239843558,0.1472083878846071,0.3370851416786257,0.20304244338140054,0.8130328472723354,0.23086293554606835,0.6243301129909563,0.32456992259036516,0.6479198359968643,0.6094663986030864,0.21532126317454967,0.23625298194546168,0.8251527676877297,0.45077558700576975,0.4844466849491368,0.27442197275003083,0.6199137685096174,0.08835638472865082,0.6587722384653114,0.6529261083319126,0.7081251577333872,0.5290670715683486,0.23654952124096307,0.2612143922925385,0.6619558726192228,0.4272024367968666,0.6593027533060214,0.1663954725958493,0.6585014873149574,0.4141419717698618,0.6161545671106232,0.7453165701499257,0.5645045181842528,0.3778634921295786,0.6028935469674814,0.6788352295200697,0.6123502661737503,0.21259230293251477,0.9997343386235229,1.0,0.7649960348872125,0.46172857843601756,0.19254427895273155,0.39998332335113845,0.4298803298105828,0.4984155799919392,0.5147072793394301,0.5813017200164244,0.7470155330078851,0.3807313338130376,0.3185971305209774,0.6291822635666574,0.4068622980157024,0.822335436831491,0.7713270467681129,0.2430449145012336,0.4981812491758278,0.6695686123246369,0.6489243696496234,0.7193459778056235,1.0,0.5934845661149626,0.9205553503190946,0.6802850127260898,0.5857771192610348,0.3805003405390293,0.42176267635864584,0.41630355277412284,0.2920082841268907,0.6373747031946458,0.6679942167958501,0.22038883942615806,0.09113020388762666,0.7413484183257153,0.4625706102310866,0.390884962604052,0.6438375376895924,1.0,0.4847062754732062,0.29992659310027797,0.5938838259134605,0.2312674560965851,0.39057433922095935,0.26749326387847827,0.28048464303058496,0.41478829266534156,0.2548323070462218,0.5453207567147249,0.8327445933574483,0.22164415771027723,0.04376040777643142,0.5022691049209065,0.6033128840181954,0.051737660884149994,0.2684683219991913,0.2558211167363065,0.46820578686621833,0.545738424189612,0.4734898023609988,0.7430087497935123,0.3400084434358141,0.48740174144176535,0.3543496156569815,1.0000000000000002,0.7684674084444356,0.5912434271980013,0.24400401401181548,0.2537039735018987,0.39943124445065603,0.01701535068383425,0.0,0.18477209940478495,0.8705151619821974,0.17417363485025295,0.6599766213783966,0.10627056638251103,0.032592514532219674,0.6980280881451771,0.5845989457355173,0.3138607153901614,0.3158079532710222,0.24120990007544874,0.2863459458303255,0.22643980734423508,0.06540229850609855,0.4573054344765311,0.5894519886277527,0.7681587035640228,0.486252136466546,0.5838513667678809,0.73836232775777,0.48346193070110777,0.4246056727044887,0.5458200521893757,0.3753059520643203,0.08483036375013298,0.12351200647284688,0.35957361054299763,0.5093899182448911,0.08235981660056108,0.9441363356246841,0.0,0.7766044833502452,0.42552687336951295,0.6878209259477102,0.05618925475953296,0.8077207743951369,0.4366827869007972,0.6996234643274476,0.6098515018305846
Cu,0.2921348314606742,0.24495008176542346,0.17741935483870963,0.8522336769759451,0.02398523985239852,0.2680851063829788,0.491186409162221,0.48371523382202786,0.33212530663840983,0.706419828577078,0.1837952001656253,0.3851985482926457,0.6126515312565348,0.4341174285100242,0.47149035972604314,0.7957281979676691,0.3291842121717702,0.46530703231266246,0.7379733102401915,0.6525245413351283,0.3062446000275395,0.5887006235917277,0.2188287094499672,0.7339552767563338,0.5843246421476447,0.5086873359924177,0.8024103553453521,0.3201892730138075,0.30889469305280687,0.39519783674621844,0.6358038843329434,0.21112339370358213,0.5267031625846125,0.50485968899079,0.6350036735548965,0.614440897823419,0.7627292804362287,0.6060481932595735,0.4459225415295318,0.5292679881605434,0.5484658411629552,0.11365881022543489,0.2635803171342753,0.3996457275091714,0.11187892099727414,0.40014344892164594,0.6753815771275715,0.5958103459183628,0.4368045547583836,0.6427268783088517,0.5282158381564667,0.83340062182535,0.23913364375924048,0.7001988169526357,0.6376246361170005,0.45371276300042596,0.6473544754158651,0.7045136109056388,0.6484238431329561,0.6851425373946964,0.42997942724686167,0.42353350356341557,0.767793990061145,0.2634289300745505,0.4911083618315964,0.5282487683058004,0.5884853694034979,0.3957155875020828,0.4009018284576929,0.7728373359877414,0.5022530732322044,0.42021562815712143,0.4559665255130794,0.4147302857089419,0.6349118010826846,0.38763661755314727,0.3239192542113063,0.8942258235775046,0.23884933480079126,0.006162788375316308,0.4317003378647325,0.39294131547268796,0.647263890091784,0.3063318736638988,0.33003084855601217,0.4553529348148918,0.3802309272399429,0.15048528751990278,0.5193904402831495,0.0,0.4222704755844732,0.5821332098021608,0.23792694296059388,0.4402257252811498,0.7406068209340688,0.5653588603186288,0.2837564687795489,0.8113462442135283,0.47171159102149784,0.4298832000581704,0.4607538384331299,0.4410672424602093,0.6221947252513944,0.8208817775074668,0.4231840636155817,0.5895565720756424,0.49386987072018484,0.2937119221270826,0.5360785562923389,0.2776044496361488,0.3925885698155889,0.5386445872081038,0.39991874968949076,0.5089127625485335,0.4872364609446883,0.5441204948880854,0.0,0.2804836594762524,0.316348740106239,0.3005132829670339,0.7234929313360159,0.3442082845046884,0.6947471323481601,0.5921254870778574,0.8237081391040755,0.332950613808984,0.29868324912982336,0.7649001963472932,0.253893237181948,0.5127914767200021,0.2497941659593618,0.5538011580870613,0.6850353790190152,0.4888369507044963,0.5418403303207469,0.20255727355771216,0.5085669688669667,0.3816723956383646,0.41810201950986803,0.5612081025120772,0.6038081074157166,0.1804712967362509,0.3865887678981259,0.6357081010318302,0.5270444526279155,0.6762937748453959,0.5943298474891331,0.3654770197070674,0.5961793096342531,0.8154814639040965,0.3621205516852629,0.640404717913283,0.0,0.7421058401301204,0.6832330149148435,0.22121533405227103,0.3473781926879116,0.2990275827249557,0.6501831235252493,0.47161630894965706,0.18616985437273936,0.7296997680828626,0.17064247457301276,0.5956381146444132,0.5752223002035151,0.5955747583123632,0.43429886168231235,0.5652015212709786,0.4064156561941542,0.2754206673177992,0.6756301538980454,0.5250245009698866,0.28748024926474297,0.3058907320093971,0.4481727172015373,0.789463246462162,0.48420905744848547,0.5316895824504658,0.15669433558742535,0.47865065793266526,0.4427689613478629,0.17529934802873726,0.34683211236753453,0.28398465810232915,0.13651911758699609,0.5283958463631975,0.387460486244073,0.2528610811556239,0.6606590421523898,0.495772658547903,0.5437647684913902,0.6567211715972647,0.5077810619596187,0.6616415689578086,0.33166640772385014,0.32878029584814755,0.7341586017290156,0.7515349645003464,0.8192987877954122,0.5274476086666035,0.7278466484929105,0.5251766239304292,0.5755584596278623,0.13604108458522746,0.2588701730122617
Fe,0.2584269662921348,0.2116337549477926,0.23655913978494625,0.7079037800687284,0.055350553505535055,0.12056737588652483,0.5444668606090347,0.5112648432945173,0.4641764694574315,0.37133039224625847,0.38788051308737626,0.34370941863383375,0.6338031861757419,0.39067210057810076,0.3213511337606432,0.8764346883297336,0.34429413351867927,0.7654574960590982,0.40332173872732047,0.5584200423852149,0.4344363068817275,0.8212936935889251,0.27921513559205563,0.5970436858080971,0.47223021556254796,0.5741288161916347,0.7939935645186919,0.33742272181774713,0.4046736865891357,0.32651837959916014,0.6411736974546568,0.5346068978536203,0.4037916782568419,0.46247525685322555,0.4444425114889097,0.6424314258720515,0.6003476566452406,0.6782140931140447,0.7609909182043313,0.6991020956330439,0.7789505454766873,0.27271381736477557,0.14674815248722994,0.6749847668953199,0.28098406293099043,0.4238461649156696,0.3546294521897356,0.7171707218256543,0.3755349813656975,0.5054689304988144,0.3948423164160346,0.8410623462850844,0.2557811144775842,0.7378680575708211,0.5390546605342001,0.5704716642382189,0.4730213440920007,0.8088599182277348,0.31606147365608794,0.6478755472170988,0.48061135691443707,0.6898528889870003,0.7899403854038812,0.3634308128749836,0.43515053082175026,0.5008894569555126,0.3948392291282646,0.6343221029535313,0.47672085591603264,0.7923694433893161,0.4117199304937104,0.3654665578695998,0.2079022621904274,0.3731791801027844,0.4783774442823954,0.806944768280053,0.33256835841399124,0.9050094444768456,0.15105811566153565,0.2746728805343076,0.9817013138880568,0.3042809075968649,0.38690241529823205,0.23058638082826066,0.3543502651451731,0.5889137909386343,0.5093555744937857,0.7387955603791365,0.5230135984042027,0.37378856766950214,0.3930814711069472,0.6147637888599985,0.23733661830321504,0.5326543441836291,0.6138291003684315,0.5256605129497013,0.18181748655175922,0.64536328731557,0.36636508355014363,0.3184066449238578,0.5317824056633128,0.16561334507989423,0.887373069591299,0.8365918005042419,0.517931541770008,0.44572144283615156,0.3451531714580388,0.5529228283945953,0.593028863761754,0.32414706819295214,0.5767449200877084,0.8920202481710341,0.5131812361041774,0.5634533318519905,0.3806315933386054,0.5950817290502544,0.4819306450021733,0.5213585650773841,0.47326956334224624,0.4012175619805931,0.41739478921936346,0.6952171715124326,0.5476973208231852,0.6685323991715872,0.3768554648876888,0.3562951436985941,0.39559440959158754,0.5674852366246183,0.2611516120432028,0.7066077424149867,0.5290885083917759,0.5284824811291176,0.6917943650048985,0.3833969287597354,0.6380143862871837,0.4612124694727769,0.5908978485428594,0.2533267603741563,0.30198472702147156,0.49688569118219744,0.5808673250177712,0.4992333558792161,0.22077063661144367,0.5992845619756378,0.6084684985529858,0.6212290647881029,0.726604472845145,0.5620562462142685,0.31711146610361796,0.5555724793823944,0.7205222512584825,0.5646456833569045,0.19749305900605818,0.4916991695143697,0.6381031854144708,0.13627158379636742,0.3326448730595204,0.09150184442365988,0.39081103308885323,0.6342008186718189,0.18657643317142364,0.7035672376227988,0.2216189022136288,1.0,0.555187882063235,0.19961767541719438,0.5334347495354748,0.576469606680883,0.41581385082665434,0.22685882519699105,0.547854778907934,0.9326741048061776,0.5182016902411095,0.31918919123740686,0.45337834747717837,0.5236442573202919,0.17980841526306282,0.5569654168884266,0.07106417467591847,0.30340909903017693,0.642694342982916,0.48580041859545525,0.3896824382807552,0.1512753299350762,0.36421861299433955,0.5950417185142398,0.36092515925241025,0.2971767940563077,0.5634904969884122,0.38647958090931434,0.6312201819982612,0.7025481075169421,0.9349661523733137,0.6749824411475897,0.26856150164350384,0.48455480779036286,0.49743024606483316,0.6855449860016142,0.802720924951935,0.6928229026374964,0.5612268989771511,0.5139173452008432,0.323781072467624,0.290803047667822,0.06317278964298509
