,2253
257,-0.0019241216
258,-0.0038322117
259,-0.0031500042
260,-0.0015128162
261,-0.0039236443
262,-0.002205714
263,-0.0023715473
264,-0.0044076033
265,-0.0005934193
266,-0.0013826452
267,-0.0015197643
268,-0.0018648731
269,-0.001446713
270,-0.0016025654
271,-0.0014086455
272,-0.001294877
273,-0.00395048
274,-0.0018537545
275,-0.0041358173
276,-0.0010848638
277,-0.002977818
278,-0.0058974316
279,-0.00093809573
280,-0.0052962117
281,-0.0006981869
282,-0.0017149398
283,-0.0019529378
284,-0.0013448515
285,-0.0010920846
286,-0.0012276418
287,-0.0022010263
288,-0.0014462823
289,-0.0021299706
290,-0.0026746965
291,-0.0012597851
292,-0.004385126
293,-0.00064020633
294,-0.0006417512
295,-0.001379329
296,-0.0017452661
297,-0.0030189182
298,-0.0043399087
299,-0.0009669256
300,-0.0027221583
301,-0.0007094805
302,-0.0018154093
303,-0.0023931884
304,-0.0036452913
305,-0.0011861856
306,-0.0038283593
307,-0.003852251
308,-0.0040281364
309,-0.0006371712
310,-0.00397619
311,-0.0047055124
312,-0.0013081671
313,-0.0005064248
314,-0.0006938956
315,-0.0006410539
316,-0.00092250144
317,-0.0022390627
318,-0.00040540018
319,-0.0025340198
320,-0.003017961
321,-0.0043209614
322,-0.0033700538
323,-0.0016071555
324,-0.0021650076
325,-0.005556733
326,-0.000599016
327,-0.0044223997
328,-0.0018925928
329,-0.0005222585
330,-0.00069068745
331,-0.0012270544
332,-0.0012927657
333,-0.0016653731
334,-0.0029557692
335,-0.00073353463
336,-0.00105671
337,-0.0010063362
338,-0.003706133
339,-0.0017611223
340,-0.0018129149
341,-0.0018630287
342,-0.0039239824
343,-0.00063099666
344,-0.0007006023
345,-0.001598049
346,-0.0020566923
347,-0.000989949
348,-0.002434164
349,-0.0022125966
350,-0.00043287518
351,-0.000628046
352,-0.005527811
353,-0.0074400418
354,-0.0018593074
355,-0.0028093883
356,-0.0011089577
357,-0.002861349
358,-0.0010640956
359,-0.00067876687
360,-0.0015724733
361,-0.0016479486
362,-0.0012181719
363,-0.00093019125
364,-0.0010652095
365,-0.0036763963
366,-0.00092242466
367,-0.003915838
368,-0.006849349
369,-0.0036382647
370,-0.00034225755
371,-0.0018965966
372,-0.0022723773
373,-0.003530288
374,-0.00062909233
375,-0.0021741753
376,-0.0028204871
377,-0.0027187336
378,-0.0007899872
379,-0.0019786984
380,-0.00060377526
381,-0.0018845674
382,-0.00045095262
383,-0.0018731722
384,-0.001071949
385,-0.0013024092
386,-0.0005235298
387,-0.0014411417
388,-0.0026816844
389,-0.0009580127
390,-0.0008368341
391,-0.0040309792
392,-0.0037851224
393,-0.0024021382
394,-0.0011733619
395,-0.0010482571
396,-0.0012623175
397,-0.005298389
398,-0.0024506634
399,-0.00035126155
400,-0.006628552
401,-0.00053623173
402,-0.0005185507
403,-0.0005322202
404,-0.0007172604
405,-0.0043720882
406,-0.003955229
407,-0.0024075904
408,-0.00082749384
409,-0.0010286082
410,-0.0011052926
411,-0.000722239
412,-0.0013525286
413,-0.000923531
414,-0.0008747113
415,-0.00475708
416,-0.0010071881
417,-0.00068897335
418,-0.00041738487
419,-0.0017973622
420,-0.0014419048
421,-0.0023211173
422,-0.00072025834
423,-0.00032478833
424,-0.0022719523
425,-0.0050297407
426,-0.0024162726
427,-0.001107537
428,-0.0035096675
429,-0.0016400844
430,-0.00050659606
431,-0.00095091015
432,-0.0011613672
433,-0.00083598786
434,-0.0007868978
435,-0.0031999901
436,-0.00038876507
437,-0.0014847813
438,-0.0005505956
439,-0.0051290505
440,-0.000641158
441,-0.004432193
442,-0.00044261728
443,-0.0028665895
444,-0.0010633008
445,-0.0018345648
446,-0.0026831774
447,-0.0026831774
448,-0.0025308928
449,-0.0009220629
450,-0.00057757203
451,-0.003155396
452,-0.00042934413
453,-0.00043301994
454,-0.0027116812
455,-0.0015948489
456,-0.0016813164
457,-0.0027735657
458,-0.0028338018
459,-0.0019779198
460,-0.0022559825
461,-0.002958071
462,-0.00072151556
463,-0.0019774537
464,-0.0019991826
465,-0.0004931239
466,-0.0029975653
467,-0.000956631
468,-0.0009016136
469,-0.0015772817
470,-0.001832896
471,-0.0042899996
472,-0.0021353883
473,-0.0013541139
474,-0.0014712955
475,-0.0051719975
476,-0.002899527
477,-0.0008300126
478,-0.000759706
479,-0.0021428475
480,-0.00078567775
481,-0.0011905609
482,-0.0005605032
483,-0.00071522046
484,-0.00032396484
485,-0.00062512397
486,-0.0045610163
487,-0.0018093173
488,-0.0005825362
489,-0.0026045442
490,-0.001614147
491,-0.0009296788
492,-0.0028419464
493,-0.0013049024
494,-0.0014140526
495,-0.0016330598
496,-0.0048946543
497,-0.002784351
498,-0.0053796642
499,-0.0009842296
500,-0.0022684196
501,-0.0007358602
502,-0.0009630624
503,-0.0009630624
504,-0.004216335
505,-0.0020936616
506,-0.004846576
507,-0.0014372614
508,-0.00044845595
509,-0.0004883859
510,-0.004351619
511,-0.0015403379
512,-0.001754069
513,-0.005135549
514,-0.001045662
515,-0.0007140546
516,-0.00094398216
517,-0.001823182
518,-0.0021246201
519,-0.0041550337
520,-0.0016316017
521,-0.0011609693
522,-0.0012235715
523,-0.0003186585
524,-0.0011076026
525,-0.0010223151
526,-0.0011658303
527,-0.002215748
528,-0.002312831
529,-0.004034046
530,-0.002262125
531,-0.0027921433
532,-0.0048689116
533,-0.0030073016
534,-0.00086290087
535,-0.0028385285
536,-0.0031395268
537,-0.004373336
538,-0.0005057595
539,-0.0008704097
540,-0.0015771692
541,-0.00090479566
542,-0.0009341868
543,-0.00091979536
544,-0.0010219291
545,-0.000869644
546,-0.001420165
547,-0.0013326764
548,-0.0009205536
549,-0.0011415635
550,-0.0009230948
551,-0.0010972939
552,-0.0010137197
553,-0.00110185
554,-0.0010081674
555,-0.0039140573
556,-0.0046571335
557,-0.0010512585
558,-0.0014280367
559,-0.0028371986
560,-0.0063639074
561,-0.0012632513
562,-0.0009091965
563,-0.0016495012
564,-0.0018257026
565,-0.0018016594
566,-0.0017131752
567,-0.0039559533
568,-0.0013644753
569,-0.0011277638
570,-0.0024496724
571,-0.0011723685
572,-0.0014083091
573,-0.00039899477
574,-0.0019773599
575,-0.001178094
576,-0.0013764799
577,-0.0023739918
578,-0.0011018042
579,-0.003466872
580,-0.004954017
581,-0.00092250144
582,-0.00091144524
583,-0.0007326108
584,-0.0014042448
585,-0.0032509083
586,-0.0054603145
587,-0.004222032
588,-0.0008995603
589,-0.0025715092
590,-0.0016590118
591,-0.0009885699
592,-0.0006231309
593,-0.00071396295
594,-0.002827942
595,-0.00066500774
596,-0.00062850764
597,-0.0033877492
598,-0.0005859887
599,-0.0024716507
600,-0.00054143183
601,-0.004725046
602,-0.00091754325
603,-0.0010483195
604,-0.0022300016
605,-0.0037612848
606,-0.003083379
607,-0.0008257705
608,-0.0019339111
609,-0.0050693983
610,-0.0015367968
611,-0.0010329796
612,-0.0012990225
613,-0.0046647503
614,-0.004251116
615,-0.0019901602
616,-0.0014465495
617,-0.0012284504
618,-0.0024317477
619,-0.001662583
620,-0.002476079
621,-0.005308572
622,-0.0014790649
623,-0.0013620816
624,-0.0013287371
625,-0.0012362252
626,-0.00028307983
627,-0.003052803
628,-0.0014260763
629,-0.002655459
630,-0.00072514947
631,-0.0011758278
632,-0.0011658225
633,-0.0012882258
634,-0.0051067034
635,-0.0036848371
636,-0.0023043703
637,-0.0050495313
638,-0.0006081794
639,-0.0008327064
640,-0.00053701905
641,-0.0006500399
642,-0.0007212237
643,-0.0053094057
644,-0.0015265939
645,-0.00052680523
646,-0.0007145555
647,-0.0005353354
648,-0.0009718002
649,-0.0051144594
650,-0.0019635505
651,-0.00214983
652,-0.00050706434
653,-0.0006415716
654,-0.0006415716
655,-0.000970195
656,-0.00062916736
657,-0.006266813
658,-0.0010404305
659,-0.001779688
660,-0.0018491639
661,-0.0015253638
662,-0.0028943818
663,-0.00040617186
664,-0.0019093759
665,-0.0014046319
666,-0.001652221
667,-0.0017688473
668,-0.00061476283
669,-0.0006112641
670,-0.0014774839
671,-0.0010858316
672,-0.0011950365
673,-0.0008889171
674,-0.0046646693
675,-0.004548851
676,-0.001605342
677,-0.0036485419
678,-0.002320274
679,-0.0021732165
680,-0.0008878049
681,-0.0027197255
682,-0.0024272602
683,-0.0007751296
684,-0.0006565646
685,-0.0006834621
686,-0.0030390325
687,-0.0026655486
688,-0.00087573245
689,-0.0009800079
690,-0.0013204743
691,-0.0009079023
692,-0.0012055635
693,-0.002113305
694,-0.0021054812
695,-0.0023905218
696,-0.0013462416
697,-0.0014729876
698,-0.0010047671
699,-0.004700752
700,-0.00092589034
701,-0.002191257
702,-0.0014239151
703,-0.0037941346
704,-0.00089024694
705,-0.0007685253
706,-0.001191802
707,-0.001210908
708,-0.00096842216
709,-0.0016565276
710,-0.00030901298
711,-0.0003542518
712,-0.002089112
713,-0.0017425932
714,-0.004476882
715,-0.003712204
716,-0.0012071885
717,-0.0043762857
718,-0.0016454579
719,-0.00069395214
720,-0.0009640863
721,-0.0017210392
722,-0.0011646083
723,-0.0023895758
724,-0.000965531
725,-0.000674555
726,-0.0005912331
727,-0.0027188598
728,-0.002182792
729,-0.0015717958
730,-0.0047452245
731,-0.003956622
732,-0.005644279
733,-0.0005956261
734,-0.0014057648
735,-0.0052311625
736,-0.0011752892
737,-0.0018062987
738,-0.0016181299
739,-0.0013529741
740,-0.001303874
741,-0.0013674856
742,-0.0018037811
743,-0.0010496094
744,-0.0038626506
745,-0.0033990603
746,-0.0048481794
747,-0.0028269915
748,-0.0019837364
749,-0.0015029634
750,-0.0045091
751,-0.0011321931
752,-0.0024219467
753,-0.00067692425
754,-0.00082438695
755,-0.0009528011
756,-0.0007848237
757,-0.0030014985
758,-0.0034099387
759,-0.00043396887
760,-0.00081268424
761,-0.0013055541
762,-0.0051296796
763,-0.0025425144
764,-0.004668347
765,-0.003657159
766,-0.0061362376
767,-0.0007418471
768,-0.00052690617
769,-0.00047779642
770,-0.004302704
771,-0.00047735518
772,-0.0008229763
773,-0.00059850916
774,-0.00095320016
775,-0.0006576093
776,-0.0035444337
777,-0.00054240663
778,-0.0005866805
779,-0.0010016023
780,-0.00091604894
781,-0.0013946649
782,-0.0037402387
783,-0.00096262
784,-0.00045436213
785,-0.0028538036
786,-0.0009941031
787,-0.0014634723
788,-0.0031543896
789,-0.0033350624
790,-0.0040863864
791,-0.00040829473
792,-0.0048705684
793,-0.0025005117
794,-0.00413832
795,-0.002048484
796,-0.002194669
797,-0.002494289
798,-0.0015277371
799,-0.0050635696
800,-0.0012397994
801,-0.00042423484
802,-0.0006187094
803,-0.0034184954
804,-0.002758998
805,-0.0005752329
806,-0.0010445468
807,-0.00082566426
808,-0.0015895461
809,-0.0023733699
810,-0.0005995234
811,-0.005024627
812,-0.005084937
813,-0.005825721
814,-0.0006526918
815,-0.0005820257
816,-0.0018826416
817,-0.0014708898
818,-0.005065578
819,-0.00084632833
820,-0.0010636199
821,-0.0011736695
822,-0.001272117
823,-0.00090977235
824,-0.0011269033
825,-0.0032942519
826,-0.0033626466
827,-0.0008668237
828,-0.002092929
829,-0.002911715
830,-0.00023446498
831,-0.00026798496
832,-0.00500125
833,-0.0008231161
834,-0.0008345517
835,-0.0015343647
836,-0.0009913939
837,-0.0013960548
838,-0.00094112963
839,-0.0030921104
840,-0.0031019694
841,-0.0016291618
842,-0.0030825338
843,-0.0022564228
844,-0.0018884252
845,-0.002579713
846,-0.004916584
847,-0.00043753808
848,-0.001640089
849,-0.0012747243
850,-0.0013728325
851,-0.0014436769
852,-0.001231277
853,-0.0011587829
854,-0.0017838238
855,-0.0017315124
856,-0.0009543548
857,-0.00036349267
858,-0.0006070721
859,-0.00084802794
860,-0.0027192007
861,-0.0014038953
862,-0.00028307983
863,-0.004442007
864,-0.003667298
865,-0.004559539
866,-0.0011791746
867,-0.00058504846
868,-0.0010518366
869,-0.0045515643
870,-0.0026747354
871,-0.000864873
872,-0.0030056473
873,-0.0030853797
874,-0.0011996599
875,-0.00091143005
876,-0.0009904215
877,-0.0030604734
878,-0.0030641207
879,-0.0008240965
880,-0.00046264273
881,-0.0030069454
882,-0.00086785265
883,-0.00061857165
884,-0.002252919
885,-0.0032767516
886,-0.0011922881
887,-0.001087524
888,-0.004856646
889,-0.0054545593
890,-0.0024759579
891,-0.0018888849
892,-0.0015456441
893,-0.0008108318
894,-0.0008759172
895,-0.0033130632
896,-0.0020222107
897,-0.0009446706
898,-0.0010395377
899,-0.00087638886
900,-0.0016322031
901,-0.0038549108
902,-0.0011018525
903,-0.0009583919
904,-0.0014926693
905,-0.0019496334
906,-0.0008150977
907,-0.0024474922
908,-0.0039484673
909,-0.004555062
910,-0.0024540236
911,-0.00053505314
912,-0.00049556216
913,-0.0013534706
914,-0.004311168
915,-0.0014428853
916,-0.00040323887
917,-0.0026462371
918,-0.0006328997
919,-0.00052365963
920,-0.00048301346
921,-0.0006010342
922,-0.0017115145
923,-0.0030159065
924,-0.003020233
925,-0.0019499477
926,-0.0009582817
927,-0.0005841429
928,-0.005248544
929,-0.0008291422
930,-0.0031569074
931,-0.00073842774
932,-0.0009215528
933,-0.0032937035
934,-0.00054739154
935,-0.00502212
936,-0.002552841
937,-0.0021526148
938,-0.00036946018
939,-0.0007296773
940,-0.0007933824
941,-0.0005262857
942,-0.00064857537
943,-0.0014644833
944,-0.0011481559
945,-0.0012152916
946,-0.0039307675
947,-0.0051077954
948,-0.0016998562
949,-0.0016456349
950,-0.0018411507
951,-0.0016485538
952,-0.0022203391
953,-0.001082512
954,-0.0013729245
955,-0.0013548635
956,-0.0011646784
957,-0.001249685
958,-0.0044174576
959,-0.0034571795
960,-0.0037267378
961,-0.0029545627
962,-0.00059834815
963,-0.0011499485
964,-0.004269313
965,-0.00484765
966,-0.0012335742
967,-0.0014500769
968,-0.0006424651
969,-0.0056932764
970,-0.0043380763
971,-0.0034330587
972,-0.0028069883
973,-0.0031113909
974,-0.002344215
975,-0.003799027
976,-0.003887773
977,-0.0018186129
978,-0.0020597863
979,-0.0018068342
980,-0.00043551822
981,-0.0009186616
982,-0.0007846151
983,-0.0007144842
984,-0.0008191224
985,-0.0010287546
986,-0.0014359474
987,-0.0027830016
988,-0.004703373
989,-0.0012325468
990,-0.0007171538
991,-0.00046035854
992,-0.0003665466
993,-0.00060811895
994,-0.0004242144
995,-0.00094031385
996,-0.0010064665
997,-0.0018112471
998,-0.0019385351
999,-0.0017173802
1000,-0.0012195697
1001,-0.00034226483
1002,-0.00030419655
1003,-0.001948442
1004,-0.0011827728
1005,-0.0010524734
1006,-0.0009895796
1007,-0.0012733273
1008,-0.0009287918
1009,-0.0015216114
1010,-0.0020913694
1011,-0.0017144053
1012,-0.0028776303
1013,-0.0013897348
1014,-0.0033064177
1015,-0.000766215
1016,-0.0005631369
1017,-0.00068854407
1018,-0.0010869231
1019,-0.0007532606
1020,-0.0049669268
1021,-0.0049505467
1022,-0.0046514967
1023,-0.0016803555
1024,-0.00092039903
1025,-0.00090440904
1026,-0.0008394462
1027,-0.0010900792
1028,-0.0007780413
1029,-0.0017574249
1030,-0.0004882636
1031,-0.0037617297
1032,-0.0031403464
1033,-0.0044595096
1034,-0.0004914012
1035,-0.00043979165
1036,-0.0010503188
1037,-0.00079851045
1038,-0.000563883
1039,-0.00071806175
1040,-0.0006135329
1041,-0.0007950308
1042,-0.00082246115
1043,-0.00090815045
1044,-0.00056831655
1045,-0.00056831655
1046,-0.0005368114
1047,-0.002029357
1048,-0.002102543
1049,-0.00429128
1050,-0.00199187
1051,-0.0016320038
1052,-0.006153482
1053,-0.00057182566
1054,-0.0007755721
1055,-0.0005948221
1056,-0.0013809233
1057,-0.0013590609
1058,-0.0012396014
1059,-0.0027029188
1060,-0.00089914317
1061,-0.00048064513
1062,-0.00045436213
1063,-0.00056034845
1064,-0.00056034845
1065,-0.0017433981
1066,-0.0025045006
1067,-0.0021902323
1068,-0.0014858178
1069,-0.00060248794
1070,-0.0006296502
1071,-0.00071932
1072,-0.0007170062
1073,-0.0006319658
1074,-0.0015677742
1075,-0.000380178
1076,-0.0008227431
1077,-0.001125607
1078,-0.0027303158
1079,-0.0041836216
1080,-0.0034914538
1081,-0.004529348
1082,-0.0010623725
1083,-0.0008936063
1084,-0.0010890823
1085,-0.0008384714
1086,-0.0009715987
1087,-0.002348116
1088,-0.003938016
1089,-0.001454768
1090,-0.001514536
1091,-0.0026860982
1092,-0.0040494096
1093,-0.0031358828
1094,-0.0013160076
1095,-0.0021211805
1096,-0.0035418402
1097,-0.0024564762
1098,-0.0007529819
1099,-0.0014551743
1100,-0.001780791
1101,-0.0012144975
1102,-0.00071460387
1103,-0.0012912565
1104,-0.00064441055
1105,-0.0012061526
1106,-0.0016923923
1107,-0.0027660881
1108,-0.0045742043
1109,-0.0043648854
1110,-0.0011292971
1111,-0.00030972928
1112,-0.00054161623
1113,-0.0015118194
1114,-0.0025992612
1115,-0.0036650065
1116,-0.0018108998
1117,-0.0008713605
1118,-0.00072549685
1119,-0.0012536733
1120,-0.0007637547
1121,-0.0034968725
1122,-0.0047486965
1123,-0.0046827504
1124,-0.00069830974
1125,-0.0012223752
1126,-0.005277063
1127,-0.005178618
1128,-0.0015497814
1129,-0.001959674
1130,-0.004437712
1131,-0.0013417406
1132,-0.0029226316
1133,-0.0011443994
1134,-0.0006779955
1135,-0.00029800792
1136,-0.0006117113
1137,-0.002064092
1138,-0.00072354474
1139,-0.00079092005
1140,-0.0029406503
1141,-0.0037829455
1142,-0.0004731121
1143,-0.00064626825
1144,-0.0006767425
1145,-0.0004692523
1146,-0.0010558742
1147,-0.0010710729
1148,-0.0009417695
1149,-0.0055865464
1150,-0.0007342991
1151,-0.0022404203
1152,-0.0021696237
1153,-0.0020979957
1154,-0.0023168507
1155,-0.0026564517
1156,-0.002914024
1157,-0.0038928026
1158,-0.0017704257
1159,-0.0009170745
1160,-0.0025904842
1161,-0.0006162529
1162,-0.0004513715
1163,-0.0054683974
1164,-0.0008867051
1165,-0.0049315793
1166,-0.00064244604
1167,-0.0011384813
1168,-0.00085145794
1169,-0.0024459278
1170,-0.00068958494
1171,-0.0006595453
1172,-0.0007756528
1173,-0.0007536664
1174,-0.0007449309
1175,-0.0017735319
1176,-0.0013044702
1177,-0.0026371293
1178,-0.0033745624
1179,-0.003165449
1180,-0.0006569802
1181,-0.0008144627
1182,-0.0014840384
1183,-0.001868292
1184,-0.0020267176
1185,-0.0015112874
1186,-0.0015190198
1187,-0.0018612336
1188,-0.0017683934
1189,-0.0053327526
1190,-0.0011733054
1191,-0.00503734
1192,-0.0016458554
1193,-0.0018809566
1194,-0.0016745114
1195,-0.0038258778
1196,-0.0032475027
1197,-0.00302916
1198,-0.0007751592
1199,-0.0010954404
1200,-0.0010443988
1201,-0.00046990716
1202,-0.0007583675
1203,-0.0012353944
1204,-0.0009922029
1205,-0.00250983
1206,-0.0016587652
1207,-0.0015339509
1208,-0.0013503204
1209,-0.0026727254
1210,-0.003093933
1211,-0.002367177
1212,-0.0027965005
1213,-0.003402573
1214,-0.003205676
1215,-0.003235312
1216,-0.0034183736
1217,-0.0040413034
1218,-0.0024570692
1219,-0.0011780974
1220,-0.0031093613
1221,-0.00081992906
1222,-0.0016579621
1223,-0.0005828611
1224,-0.0015508877
1225,-0.0006826547
1226,-0.0010244319
1227,-0.00089039275
1228,-0.00057981047
1229,-0.0005188773
1230,-0.001875414
1231,-0.00091380096
1232,-0.00079154165
1233,-0.00085132587
1234,-0.0020792063
1235,-0.00063050585
1236,-0.0006544891
1237,-0.002209941
1238,-0.002638995
1239,-0.002709104
1240,-0.0027618352
1241,-0.0007174251
1242,-0.00085925846
1243,-0.0017384189
1244,-0.0010212545
1245,-0.0008931278
1246,-0.00067627575
1247,-0.0006482971
1248,-0.000567581
1249,-0.00039964786
1250,-0.003387995
1251,-0.0026615565
1252,-0.0017141174
1253,-0.0013896448
1254,-0.0016103896
1255,-0.0040713637
1256,-0.00042622822
1257,-0.0008681709
1258,-0.0007460415
1259,-0.003651915
1260,-0.00058884325
1261,-0.0010104253
1262,-0.0027051996
1263,-0.0024696284
1264,-0.0032944686
1265,-0.0053989706
1266,-0.00082369446
1267,-0.0012887152
1268,-0.0017723071
1269,-0.0020298527
1270,-0.0010633876
1271,-0.0016054936
1272,-0.0012905095
1273,-0.0011948568
1274,-0.002520416
1275,-0.0014266039
1276,-0.003951625
1277,-0.0006469457
1278,-0.001554298
1279,-0.0016469072
1280,-0.0005530589
1281,-0.0011320972
1282,-0.000831699
1283,-0.0008103684
1284,-0.0027014161
1285,-0.0004208746
1286,-0.0011888258
1287,-0.0010199845
1288,-0.00090251106
1289,-0.0009790246
1290,-0.005067255
1291,-0.0031997785
1292,-0.00055081164
1293,-0.0028615466
1294,-0.0038680567
1295,-0.00085131114
1296,-0.002886757
1297,-0.0028142387
1298,-0.0034630364
1299,-0.00073423504
1300,-0.0008179781
1301,-0.0040408145
1302,-0.00072670775
1303,-0.00061465637
1304,-0.00306118
1305,-0.0023919758
1306,-0.0044269627
1307,-0.0011698805
1308,-0.0024802322
1309,-0.0005322285
1310,-0.001207409
1311,-0.0012835633
1312,-0.0037348073
1313,-0.002218927
1314,-0.003265847
1315,-0.0052813254
1316,-0.0009951834
1317,-0.0046751974
1318,-0.0018053578
1319,-0.0010136392
1320,-0.0005247631
1321,-0.0011583577
1322,-0.00093161786
1323,-0.00502859
1324,-0.0013729131
1325,-0.0005155156
1326,-0.0025645813
1327,-0.0022993886
1328,-0.0010681176
1329,-0.004061005
1330,-0.00501318
1331,-0.0005142008
1332,-0.00084428396
1333,-0.001542234
1334,-0.003411686
1335,-0.00052563584
1336,-0.00071172626
1337,-0.0014736125
1338,-0.0014381292
1339,-0.0017232868
1340,-0.0022861718
1341,-0.0014603566
1342,-0.0008929272
1343,-0.00066400267
1344,-0.0007680532
1345,-0.0013736265
1346,-0.0008914381
1347,-0.005457127
1348,-0.0031706057
1349,-0.0011999849
1350,-0.0016564465
1351,-0.004677059
1352,-0.0038471185
1353,-0.0035082013
1354,-0.004676262
1355,-0.0035833232
1356,-0.0071806917
1357,-0.00080450164
1358,-0.003923189
1359,-0.00085744564
1360,-0.0009850858
1361,-0.005177582
1362,-0.0042358455
1363,-0.0019230521
1364,-0.0007203559
1365,-0.0011355812
1366,-0.0010239556
1367,-0.0007111961
1368,-0.0005607362
1369,-0.0006379165
1370,-0.0027224035
1371,-0.004487548
1372,-0.0049177883
1373,-0.004033457
1374,-0.00063287007
1375,-0.0006673898
1376,-0.0020251619
1377,-0.0011422441
1378,-0.0019905271
1379,-0.0019798637
1380,-0.002039548
1381,-0.0025090035
1382,-0.0025090035
