,2253
1394,-0.0021749143
1395,-0.0030819334
1396,-0.0026354978
1397,-0.0067282994
1398,-0.0062424466
1399,-0.0024234583
1400,-0.005561069
1401,-0.002834051
1402,-0.0008541208
1403,-0.0057850084
1404,-0.00474035
1405,-0.0017890008
1406,-0.0008774664
1407,-0.00400066
1408,-0.0018472921
1409,-0.004489944
1410,-0.0016545469
1411,-0.0031748423
1412,-0.0016810569
1413,-0.0015447127
1414,-0.0031627628
1415,-0.0016218723
1416,-0.0036003434
1417,-0.0053788116
1418,-0.001105877
1419,-0.0044727786
1420,-0.0041977856
1421,-0.004193694
1422,-0.00095351454
1423,-0.0046351627
1424,-0.005039293
1425,-0.0023458605
1426,-0.002223801
1427,-0.003307071
1428,-0.0017791297
1429,-0.0060162186
1430,-0.0008160169
1431,-0.0053800084
1432,-0.001362276
1433,-0.003144309
1434,-0.004496397
1435,-0.0036013587
1436,-0.007074535
1437,-0.0040021734
1438,-0.002662904
1439,-0.0015124031
1440,-0.001803199
1441,-0.0015573874
1442,-0.004880588
1443,-0.004566523
1444,-0.002110535
1445,-0.0036092147
1446,-0.00065725145
1447,-0.0028267065
1448,-0.0021275433
1449,-0.00093079434
1450,-0.0049245753
1451,-0.0020185933
1452,-0.0038158642
1453,-0.0014153341
1454,-0.0012543927
1455,-0.00159458
1456,-0.00069470715
1457,-0.0011530812
1458,-0.0050981496
1459,-0.0018046937
1460,-0.0031746961
1461,-0.0023454216
1462,-0.0060967873
1463,-0.0024402104
1464,-0.0019959698
1465,-0.005621126
1466,-0.001256587
1467,-0.0050293873
1468,-0.0027272364
1469,-0.0018191284
1470,-0.0013266657
1471,-0.0011206255
1472,-0.0025748464
1473,-0.0016468015
1474,-0.0016846388
1475,-0.0046068165
1476,-0.0019792875
1477,-0.0013450383
1478,-0.0045162546
1479,-0.0030743699
1480,-0.0019511897
1481,-0.005851711
1482,-0.004979009
1483,-0.0015332247
1484,-0.001859321
1485,-0.002215928
1486,-0.0019557294
1487,-0.0009176779
1488,-0.0023246321
1489,-0.0006346009
1490,-0.0016294597
1491,-0.0036648386
1492,-0.0007815806
1493,-0.0018175642
1494,-0.0037212018
1495,-0.0030412627
1496,-0.0013592353
1497,-0.0011777815
1498,-0.0020345468
1499,-0.004230681
1500,-0.0010064584
1501,-0.0026111524
1502,-0.007243301
1503,-0.004276801
1504,-0.0031282965
1505,-0.0030005737
1506,-0.0011641821
1507,-0.0043988167
1508,-0.0064628497
1509,-0.0025745106
1510,-0.0025595115
1511,-0.0009518434
1512,-0.0054758294
1513,-0.0022920058
1514,-0.0009234613
1515,-0.0019979281
1516,-0.0014651602
1517,-0.0013552953
1518,-0.005244421
1519,-0.004978356
1520,-0.0011385406
1521,-0.0058579277
1522,-0.0025629827
1523,-0.0017391089
1524,-0.00501683
1525,-0.0046985582
1526,-0.00064583134
1527,-0.006395761
1528,-0.0034892724
1529,-0.0047938684
1530,-0.0008377137
1531,-0.0017082924
1532,-0.00299682
1533,-0.0017968137
1534,-0.0016301
1535,-0.002917483
1536,-0.005574859
1537,-0.00091809535
1538,-0.0037819035
1539,-0.0039876723
1540,-0.002931935
1541,-0.0053509204
1542,-0.0040066764
1543,-0.001313433
1544,-0.0010614617
1545,-0.0034505883
1546,-0.002469838
1547,-0.003535512
1548,-0.0057136496
1549,-0.0010246428
1550,-0.002270147
1551,-0.00234764
1552,-0.0010428255
1553,-0.0022261317
1554,-0.0012013501
1555,-0.0016970573
1556,-0.0021703271
1557,-0.0059927683
1558,-0.001486935
1559,-0.00431592
1560,-0.0027513595
1561,-0.0031762861
1562,-0.0056895046
1563,-0.0014723808
1564,-0.001517204
1565,-0.0051784324
1566,-0.0031641002
1567,-0.003585813
1568,-0.0017524689
1569,-0.0018647421
1570,-0.0018189227
1571,-0.005328462
1572,-0.001219688
1573,-0.0034564782
1574,-0.006451551
1575,-0.0006074781
1576,-0.004621084
1577,-0.0015791515
1578,-0.0051490436
1579,-0.0055785985
1580,-0.002972066
1581,-0.0038932138
1582,-0.001452763
1583,-0.0012282821
1584,-0.003625292
1585,-0.0012463727
1586,-0.002787845
1587,-0.0051506697
1588,-0.0012293351
1589,-0.0010209369
1590,-0.0039658155
1591,-0.0034150684
1592,-0.0046034083
1593,-0.0014883254
1594,-0.0030662476
1595,-0.0008814681
1596,-0.005682786
1597,-0.0012972567
1598,-0.001525781
1599,-0.0030466323
1600,-0.0011343842
1601,-0.001396312
1602,-0.004485827
1603,-0.00121691
1604,-0.0022564356
1605,-0.0012625066
1606,-0.0026875976
1607,-0.001138457
1608,-0.0012972766
1609,-0.003516045
1610,-0.0027088013
1611,-0.0008438591
1612,-0.0022422385
1613,-0.001352224
1614,-0.0009898201
1615,-0.0015981424
1616,-0.0018606618
1617,-0.00216681
1618,-0.0011311565
1619,-0.0048745973
1620,-0.003303255
1621,-0.002956131
1622,-0.0005709506
1623,-0.0016985
1624,-0.0007379126
1625,-0.0027314895
1626,-0.005901715
1627,-0.0027395445
1628,-0.0013279727
1629,-0.002215075
1630,-0.0045532803
1631,-0.00095404184
1632,-0.005089478
1633,-0.0022481463
1634,-0.005060068
1635,-0.0036815163
1636,-0.0017020494
1637,-0.0033240519
1638,-0.0043314435
1639,-0.002886455
1640,-0.00478895
1641,-0.0011129206
1642,-0.005634917
1643,-0.0037428213
1644,-0.0020764833
1645,-0.0016999342
1646,-0.00647436
1647,-0.0059316815
1648,-0.0027150253
1649,-0.00096725824
1650,-0.0009003936
1651,-0.008647259
1652,-0.0027534412
1653,-0.004664036
1654,-0.0014105929
1655,-0.00092234317
1656,-0.002321518
1657,-0.00079263764
1658,-0.0012826452
1659,-0.0018988741
1660,-0.0061234417
1661,-0.0021222353
1662,-0.00044833226
1663,-0.00085343054
1664,-0.0020446547
1665,-0.0013416373
1666,-0.0019639297
1667,-0.0012829967
1668,-0.0037178104
1669,-0.0009850723
1670,-0.0027563083
1671,-0.0023867546
1672,-0.0012826261
1673,-0.0031074297
1674,-0.002628344
1675,-0.0029915632
1676,-0.0013254617
1677,-0.0017460883
1678,-0.0042936523
1679,-0.0006349172
1680,-0.002619764
1681,-0.004839412
1682,-0.0062961504
1683,-0.0060222847
1684,-0.0014938953
1685,-0.0033354375
1686,-0.0023928182
1687,-0.0052962108
1688,-0.0010082015
1689,-0.0031758586
1690,-0.0008979861
1691,-0.002644063
1692,-0.0009870823
1693,-0.0039830753
1694,-0.0039868755
1695,-0.0061770612
1696,-0.005618839
1697,-0.0017215047
1698,-0.00086963375
1699,-0.006787186
1700,-0.0011187525
1701,-0.002901293
1702,-0.0033849631
1703,-0.006241089
1704,-0.0036465034
1705,-0.005436342
1706,-0.00091450405
1707,-0.0012492326
1708,-0.0011114673
1709,-0.0066764103
1710,-0.007498722
1711,-0.0011580817
1712,-0.0068367557
1713,-0.001933994
1714,-0.0033701463
1715,-0.0055990582
1716,-0.0063436013
1717,-0.003301434
1718,-0.0031306446
1719,-0.0015151044
1720,-0.00082036824
1721,-0.005025561
1722,-0.0017537047
1723,-0.001760731
1724,-0.001263892
1725,-0.0015641832
1726,-0.0023152137
1727,-0.00087306683
1728,-0.000945966
1729,-0.00050881767
1730,-0.0031855663
1731,-0.0015623826
1732,-0.0019552456
1733,-0.0015657139
1734,-0.0056587663
1735,-0.007149772
1736,-0.0011385491
1737,-0.0010427032
1738,-0.0036719246
1739,-0.0056677004
1740,-0.0019089044
1741,-0.002510334
1742,-0.0016220012
1743,-0.0010504778
1744,-0.0020563195
1745,-0.00465789
1746,-0.002284236
1747,-0.0047101863
1748,-0.00097565167
1749,-0.0036109725
1750,-0.0030692276
1751,-0.0026232419
1752,-0.0045768335
1753,-0.0010226159
1754,-0.0028957773
1755,-0.0016696979
1756,-0.0018386551
1757,-0.003801848
1758,-0.0050243083
1759,-0.0022057677
1760,-0.0012940499
1761,-0.00070140517
1762,-0.0021374137
1763,-0.0031628835
1764,-0.0013998286
1765,-0.0022336086
1766,-0.0068362392
1767,-0.007357713
1768,-0.0034051812
1769,-0.001159761
1770,-0.0023266226
1771,-0.0011111973
1772,-0.0025464953
1773,-0.0025140445
1774,-0.0008836207
1775,-0.0057126796
1776,-0.0035498813
1777,-0.0021318006
1778,-0.003060752
1779,-0.0025486893
1780,-0.0019775364
1781,-0.0053040115
1782,-0.006122807
1783,-0.0019226542
1784,-0.0031697247
1785,-0.0036393646
1786,-0.0062185484
1787,-0.005727959
1788,-0.0030378615
1789,-0.0006030108
1790,-0.005132844
1791,-0.0021407783
1792,-0.0010467392
1793,-0.004753681
1794,-0.0017021792
1795,-0.002911441
1796,-0.002109761
1797,-0.0013310544
1798,-0.0011242488
1799,-0.0006610381
1800,-0.0039445967
1801,-0.0013471807
1802,-0.001669889
1803,-0.0036202485
1804,-0.0029734513
1805,-0.0017276446
1806,-0.0051678224
1807,-0.0060134213
1808,-0.001610681
1809,-0.0012527176
1810,-0.0012907899
1811,-0.006339196
1812,-0.0037296405
1813,-0.0013399175
1814,-0.001912915
1815,-0.0007602337
1816,-0.0015827554
1817,-0.0018442192
1818,-0.0058907913
1819,-0.0024948095
1820,-0.001437486
1821,-0.001741298
1822,-0.0063572647
1823,-0.00093697984
1824,-0.0007817077
1825,-0.001190079
1826,-0.0010200321
1827,-0.0031993375
1828,-0.0043356037
1829,-0.005788625
1830,-0.0037526777
1831,-0.0056755794
1832,-0.00076894986
1833,-0.0011468219
1834,-0.0012903359
1835,-0.0015370139
1836,-0.00072619796
1837,-0.0052614342
1838,-0.0024090563
1839,-0.0035863596
1840,-0.0015430094
1841,-0.0021153998
1842,-0.0033643467
1843,-0.0017169168
1844,-0.0009896547
1845,-0.0025872267
1846,-0.00162054
1847,-0.0016365448
1848,-0.0027277833
1849,-0.0009161234
1850,-0.004560062
1851,-0.0027004012
1852,-0.0013106613
1853,-0.004996893
1854,-0.002992952
1855,-0.0021172347
1856,-0.00093755376
1857,-0.0008676277
1858,-0.002351649
1859,-0.004753526
1860,-0.005131673
1861,-0.0012217193
1862,-0.0030989817
1863,-0.00088046835
1864,-0.0024594695
1865,-0.004714793
1866,-0.0040117907
1867,-0.0018559938
1868,-0.0021381588
1869,-0.002124811
1870,-0.001400896
1871,-0.003178977
1872,-0.0016764587
1873,-0.0020299093
1874,-0.007116468
1875,-0.0019172387
1876,-0.0042215213
1877,-0.005222179
1878,-0.0015112332
1879,-0.006998267
1880,-0.0013604866
1881,-0.0035953375
1882,-0.00061701937
1883,-0.0010962274
1884,-0.002452211
1885,-0.002407088
1886,-0.0029163505
1887,-0.0053036013
1888,-0.0062838583
1889,-0.0043304423
1890,-0.0021022349
1891,-0.0053014425
1892,-0.00076912483
1893,-0.0047285324
1894,-0.00094640383
1895,-0.001848938
1896,-0.0019387952
1897,-0.0011764148
1898,-0.0024132624
1899,-0.0012507875
1900,-0.0015795473
1901,-0.0018312174
1902,-0.000627702
1903,-0.003727248
1904,-0.0026899409
1905,-0.0061241416
1906,-0.0020166317
1907,-0.0024690938
1908,-0.0014874762
1909,-0.0018743998
1910,-0.0010368344
1911,-0.0012328257
1912,-0.0023592417
1913,-0.0023854696
1914,-0.0035559298
1915,-0.0037379442
1916,-0.004298104
1917,-0.002341742
1918,-0.001837724
1919,-0.0043722987
1920,-0.0009638835
1921,-0.0010931985
1922,-0.0020565083
1923,-0.0024112547
1924,-0.0024194177
1925,-0.005792154
1926,-0.002995601
1927,-0.0024385804
1928,-0.0037632026
1929,-0.003823513
1930,-0.0013423504
1931,-0.0017792619
1932,-0.0007280019
1933,-0.0024996486
1934,-0.0019216266
1935,-0.004454027
1936,-0.004261001
1937,-0.0024173239
1938,-0.0042938334
1939,-0.004931625
1940,-0.0016579516
1941,-0.0009690838
1942,-0.004096987
1943,-0.003988026
1944,-0.0018761229
1945,-0.0006288052
1946,-0.0005684734
1947,-0.0058019487
1948,-0.0062336545
1949,-0.0027582645
1950,-0.002423881
1951,-0.00090716576
1952,-0.003253663
1953,-0.0066514
1954,-0.0065725525
1955,-0.004462097
1956,-0.0030556158
1957,-0.0028889454
1958,-0.0038641377
1959,-0.003688206
1960,-0.0012779564
1961,-0.0017820273
1962,-0.0058317254
1963,-0.004516945
1964,-0.0013120259
1965,-0.0011802657
1966,-0.0044390517
1967,-0.0014257666
1968,-0.0014327231
1969,-0.0028262003
1970,-0.0033110818
1971,-0.0011794642
1972,-0.004357921
1973,-0.0011718973
1974,-0.0012937804
1975,-0.002513887
1976,-0.0027843902
1977,-0.0056466605
1978,-0.0016290076
1979,-0.005111355
1980,-0.0019180889
1981,-0.0036707688
1982,-0.0024610844
1983,-0.0019343871
1984,-0.0024051731
1985,-0.0019203802
1986,-0.0020423264
1987,-0.0010195281
1988,-0.0014103407
1989,-0.0028895466
1990,-0.00096447894
1991,-0.0015452807
1992,-0.0020375191
1993,-0.0011074846
1994,-0.0035316534
1995,-0.0050946204
1996,-0.001665459
1997,-0.0048893634
1998,-0.0027004012
1999,-0.0013958048
2000,-0.00094558863
2001,-0.001769193
2002,-0.0032655713
2003,-0.0031201784
2004,-0.0011978927
2005,-0.0034765652
2006,-0.0025158934
2007,-0.0008686295
2008,-0.0013412521
2009,-0.0023281642
2010,-0.0014801654
2011,-0.0069459346
2012,-0.0015650177
2013,-0.0052180737
2014,-0.0006578485
2015,-0.0020037782
2016,-0.001198858
2017,-0.0016322029
2018,-0.0047758967
2019,-0.007569708
2020,-0.0014164177
2021,-0.0026670839
2022,-0.0011254428
2023,-0.0014381119
2024,-0.0020543737
2025,-0.0017980505
2026,-0.005065992
2027,-0.002715247
2028,-0.004182245
2029,-0.0062376126
2030,-0.0021035208
2031,-0.0019075319
2032,-0.0030646366
2033,-0.0005511972
2034,-0.003962835
2035,-0.0009099428
2036,-0.0011577103
2037,-0.0053107156
2038,-0.0019592522
2039,-0.0038270368
2040,-0.0020220974
2041,-0.0011364184
2042,-0.0012397465
2043,-0.0031163373
2044,-0.0063897725
2045,-0.0017736286
2046,-0.00089589146
2047,-0.0008019983
2048,-0.006889381
2049,-0.00558893
2050,-0.0011644092
2051,-0.006507857
2052,-0.0017461965
2053,-0.0013304111
2054,-0.0043905154
2055,-0.0011982672
2056,-0.0025736138
2057,-0.0014799489
2058,-0.0026067686
2059,-0.0046569225
2060,-0.0009853841
2061,-0.0019994737
2062,-0.0043182317
2063,-0.0010906558
2064,-0.0043570483
2065,-0.0013361375
2066,-0.0023371205
2067,-0.0049989787
2068,-0.0025372542
2069,-0.001308167
2070,-0.0028788382
2071,-0.0013733883
2072,-0.003934309
2073,-0.0007360595
2074,-0.006024421
2075,-0.0033333385
2076,-0.00097644795
2077,-0.00092352426
2078,-0.00095334783
2079,-0.0019798852
2080,-0.0023966997
2081,-0.0016414584
2082,-0.0020111536
2083,-0.0025150077
2084,-0.003411896
2085,-0.0008969597
2086,-0.0055094976
2087,-0.004092357
2088,-0.0054323114
2089,-0.0042554406
2090,-0.0028406715
2091,-0.0010634814
2092,-0.0020287337
2093,-0.0034773625
2094,-0.0039899363
2095,-0.0025279017
2096,-0.00087796204
2097,-0.0026089894
2098,-0.0035027927
2099,-0.002431101
2100,-0.00082204386
2101,-0.0014622464
2102,-0.0054548224
2103,-0.0068738456
2104,-0.0068776635
2105,-0.0017178742
2106,-0.005374717
2107,-0.0016372208
2108,-0.0026286184
2109,-0.0016657414
2110,-0.002245207
2111,-0.0020963966
2112,-0.00156373
2113,-0.004824376
2114,-0.0009323893
2115,-0.0006291648
2116,-0.011196578
2117,-0.0013279162
2118,-0.0017786031
2119,-0.004532618
2120,-0.0016783702
2121,-0.0032332651
2122,-0.003762929
2123,-0.001972477
2124,-0.006797489
2125,-0.0036441304
2126,-0.000804752
2127,-0.006561106
2128,-0.0010357293
2129,-0.0015390321
2130,-0.0025495263
2131,-0.0039006912
2132,-0.004081519
2133,-0.0022027704
2134,-0.0041496796
2135,-0.005414934
2136,-0.0030501222
2137,-0.0021047322
2138,-0.0041977055
2139,-0.0017086738
2140,-0.006395778
2141,-0.0011341281
2142,-0.0013820075
2143,-0.0047239996
2144,-0.002143187
2145,-0.0007972444
2146,-0.0024668453
2147,-0.002180207
2148,-0.0008697054
2149,-0.0024256916
2150,-0.0018167197
2151,-0.0016164955
2152,-0.0005938044
2153,-0.0008213452
2154,-0.006691268
2155,-0.0016055029
2156,-0.0013893606
2157,-0.0033224504
2158,-0.0027875458
2159,-0.0034511066
2160,-0.0018365579
2161,-0.0011339793
2162,-0.0043135267
2163,-0.0054752612
2164,-0.0035066823
2165,-0.0027992432
2166,-0.0015376089
2167,-0.0009537828
2168,-0.0025089025
2169,-0.0041836044
2170,-0.002089371
2171,-0.00090083334
2172,-0.006894411
2173,-0.0011923283
2174,-0.0027498242
2175,-0.0011415214
2176,-0.000650481
2177,-0.0010305004
2178,-0.0023751569
2179,-0.0031647957
2180,-0.0017044959
2181,-0.0030524903
2182,-0.0069598923
2183,-0.004487864
2184,-0.005775732
2185,-0.004386387
2186,-0.0007638083
2187,-0.004408609
2188,-0.0039060595
2189,-0.0010589808
2190,-0.005635911
2191,-0.0024466263
2192,-0.0019741051
2193,-0.0011343842
2194,-0.0013226105
2195,-0.0016977438
2196,-0.00388664
2197,-0.002233881
2198,-0.0024323775
2199,-0.004553478
2200,-0.0016988207
2201,-0.007322974
2202,-0.0070032575
2203,-0.0056559034
2204,-0.0012512696
2205,-0.0017570583
2206,-0.0024405362
2207,-0.0016459287
2208,-0.006417715
2209,-0.0015934593
2210,-0.001446202
2211,-0.0018801906
2212,-0.0018099817
2213,-0.0023923528
2214,-0.0018540173
2215,-0.005739399
2216,-0.0008069839
2217,-0.005541288
2218,-0.004441227
2219,-0.006872284
2220,-0.0021814026
2221,-0.0051986896
2222,-0.0006133843
2223,-0.0027376625
2224,-0.0012313584
2225,-0.0023928648
2226,-0.0015626847
2227,-0.0008786621
2228,-0.0033739042
2229,-0.006468648
2230,-0.0020125632
2231,-0.005897456
2232,-0.0014237481
2233,-0.0012242217
2234,-0.0049702395
2235,-0.0024198184
2236,-0.000504057
2237,-0.0011283162
2238,-0.003285174
2239,-0.0026927297
2240,-0.004213087
2241,-0.0018121355
2242,-0.0027066958
2243,-0.0036508967
2244,-0.0021465954
2245,-0.0040989188
2246,-0.0011799999
2247,-0.0052430322
2248,-0.0009616792
2249,-0.0018191757
2250,-0.0035525598
2251,-0.0019972501
2252,-0.0074190255
2253,-0.0020217844
2254,-0.009913667
2255,-0.003081725
2256,-0.0057320027
2257,-0.0040656463
2258,-0.0046335207
2259,-0.0014605551
2260,-0.004390414
2261,-0.0034228908
2262,-0.0021059553
2263,-0.0055111786
2264,-0.0009814381
2265,-0.0027641626
2266,-0.00063316996
2267,-0.00081626157
2268,-0.0013608785
2269,-0.0010914184
2270,-0.0019174222
2271,-0.004230022
2272,-0.0008978409
2273,-0.005950635
2274,-0.0023916853
2275,-0.0027516591
2276,-0.002041651
2277,-0.00490119
2278,-0.0027499164
2279,-0.0046906434
2280,-0.0015705011
2281,-0.00348033
2282,-0.0047966875
2283,-0.0022685349
2284,-0.0010692527
2285,-0.0020061939
2286,-0.0054483586
2287,-0.0038799741
2288,-0.0021128696
2289,-0.0011104206
2290,-0.0038105978
2291,-0.0029436776
2292,-0.00244863
2293,-0.005238369
2294,-0.005956311
2295,-0.001941642
2296,-0.001175473
2297,-0.0006311024
2298,-0.002069678
2299,-0.0014720606
2300,-0.006323674
2301,-0.0017537653
2302,-0.0038242827
2303,-0.0007817077
2304,-0.005138385
2305,-0.0019857807
2306,-0.0018137705
2307,-0.0016583033
2308,-0.0019490742
2309,-0.0058694785
2310,-0.0032380393
2311,-0.0018684923
2312,-0.0029574488
2313,-0.004745344
2314,-0.0014752677
2315,-0.00095100456
2316,-0.002850981
2317,-0.00096390885
2318,-0.0015958013
2319,-0.0009434809
2320,-0.0019775906
2321,-0.0015156766
2322,-0.0012397273
2323,-0.0051827915
2324,-0.0009803636
2325,-0.0032218746
2326,-0.001332399
2327,-0.0035541363
2328,-0.00073515787
2329,-0.0029392848
2330,-0.0046750964
2331,-0.0029062703
2332,-0.0020551365
2333,-0.0046278336
2334,-0.0017379024
2335,-0.0011631567
2336,-0.005537577
2337,-0.0011695742
2338,-0.0030955188
2339,-0.0049165497
2340,-0.005893697
2341,-0.0019608492
2342,-0.00077151693
2343,-0.00350196
2344,-0.00121691
2345,-0.0006381839
2346,-0.003272595
2347,-0.0011750082
2348,-0.0015553256
2349,-0.0025971646
2350,-0.0029725616
2351,-0.0009950073
2352,-0.0008220272
2353,-0.0039814105
2354,-0.0041439063
2355,-0.0010450922
2356,-0.0063078655
2357,-0.0029869513
2358,-0.0015157369
2359,-0.0008303615
2360,-0.0017727291
2361,-0.0023445063
2362,-0.0069417977
2363,-0.000785385
2364,-0.0034473725
2365,-0.00078652723
2366,-0.00093662
2367,-0.003265005
2368,-0.001011236
2369,-0.001763019
2370,-0.0038518754
2371,-0.0010322848
2372,-0.0029728368
2373,-0.0005331717
2374,-0.00551461
2375,-0.0026957851
2376,-0.0028042553
2377,-0.0018504362
2378,-0.0072560273
2379,-0.004706208
2380,-0.00074247783
2381,-0.0011955546
2382,-0.0049462565
2383,-0.002227277
2384,-0.0020246892
2385,-0.0056642126
2386,-0.0017420114
2387,-0.003608935
2388,-0.00055665046
2389,-0.00078771124
2390,-0.0033979374
2391,-0.0012394921
2392,-0.00073324057
2393,-0.002648476
2394,-0.0031192892
2395,-0.001176143
2396,-0.0059247436
2397,-0.0015863408
2398,-0.006634336
2399,-0.0028452915
2400,-0.002304765
2401,-0.004507693
2402,-0.005026038
2403,-0.0033354764
2404,-0.008013817
2405,-0.0030060273
2406,-0.0054225144
2407,-0.0036863158
2408,-0.0025351269
2409,-0.0013759398
2410,-0.0010548569
2411,-0.005507337
2412,-0.0017507666
2413,-0.001150948
2414,-0.0017081494
2415,-0.004469755
2416,-0.0018394105
2417,-0.0012645302
2418,-0.0010822378
2419,-0.0022391323
2420,-0.0023407342
2421,-0.0011525281
2422,-0.008509186
2423,-0.00078641984
2424,-0.0028565961
2425,-0.014133217
2426,-0.0012317961
2427,-0.0063597187
2428,-0.004481282
2429,-0.0040113083
2430,-0.0011273166
2431,-0.0022384636
2432,-0.0019249105
2433,-0.0031292527
2434,-0.0009553926
2435,-0.0024369326
2436,-0.005168981
2437,-0.0009805311
2438,-0.0011687028
2439,-0.0009502295
2440,-0.00088552077
2441,-0.0038473431
2442,-0.007172185
2443,-0.0040540136
2444,-0.0020529057
2445,-0.0026690653
2446,-0.00307245
2447,-0.0022343239
2448,-0.00564297
2449,-0.0020819476
2450,-0.0030622827
2451,-0.000694595
2452,-0.0021717295
2453,-0.0015024532
2454,-0.0011864763
2455,-0.0032161716
2456,-0.0012343789
2457,-0.0012537859
2458,-0.0033922568
2459,-0.0072069475
2460,-0.002721413
2461,-0.0017550626
2462,-0.0034094728
2463,-0.0016107566
2464,-0.0009190934
2465,-0.0045170835
2466,-0.0026359833
2467,-0.0033667637
2468,-0.0021780068
2469,-0.00038032222
2470,-0.005654446
2471,-0.0015808409
2472,-0.0009780016
2473,-0.000536331
2474,-0.0009340207
2475,-0.00186254
2476,-0.0014335739
2477,-0.001553527
2478,-0.0019495089
2479,-0.002867945
2480,-0.0025337122
2481,-0.0017025574
2482,-0.0016996405
2483,-0.002372404
2484,-0.0013720437
2485,-0.0037522337
2486,-0.0058616414
2487,-0.002201473
2488,-0.0012069606
2489,-0.0023122304
2490,-0.0036932603
2491,-0.0022513622
2492,-0.0037952333
2493,-0.0038206347
2494,-0.0013282022
2495,-0.0052251387
2496,-0.0014206978
2497,-0.0010847524
2498,-0.0058170888
2499,-0.00502903
2500,-0.008073052
2501,-0.0009492263
2502,-0.003576108
2503,-0.004429521
2504,-0.0021378975
2505,-0.0021220937
2506,-0.002516448
2507,-0.0008252663
2508,-0.000624227
2509,-0.0030434893
2510,-0.0017943969
2511,-0.0031982712
2512,-0.0028910495
2513,-0.0021549861
2514,-0.004542925
2515,-0.0016273608
2516,-0.0069778026
2517,-0.001466168
2518,-0.0023202407
2519,-0.0010203248
2520,-0.0023940033
2521,-0.0043696854
2522,-0.0055162692
2523,-0.0010454294
2524,-0.0047902693
2525,-0.001324641
2526,-0.0065366854
2527,-0.0009558913
2528,-0.0013568723
2529,-0.0040056347
2530,-0.002221277
2531,-0.0005638153
2532,-0.0027241954
2533,-0.0014357681
2534,-0.0022463358
2535,-0.0013689066
2536,-0.00611687
2537,-0.0024957233
2538,-0.0005885247
2539,-0.00238662
2540,-0.0013817064
2541,-0.005667056
2542,-0.0014601006
2543,-0.004331662
2544,-0.004490967
2545,-0.001653775
2546,-0.0030830353
2547,-0.00094131543
2548,-0.003441546
2549,-0.0030795906
2550,-0.001862318
2551,-0.0010706981
2552,-0.0013923959
2553,-0.0055181594
2554,-0.0009894597
2555,-0.001180748
2556,-0.0032878527
2557,-0.009737753
2558,-0.0064280555
2559,-0.00466601
2560,-0.0037438574
2561,-0.0013480844
2562,-0.0016111288
2563,-0.007560665
2564,-0.0034020015
2565,-0.003939279
2566,-0.005183745
2567,-0.0042570196
2568,-0.0006540706
2569,-0.0061172512
2570,-0.003078231
2571,-0.0029980212
2572,-0.0026721568
2573,-0.0007645799
2574,-0.0013104897
2575,-0.0010478927
2576,-0.0035932423
2577,-0.0025742175
2578,-0.0023104076
2579,-0.0027299784
2580,-0.0025292304
2581,-0.0013362196
2582,-0.0022538698
2583,-0.0055251447
2584,-0.0014922129
2585,-0.001724619
2586,-0.0051899618
2587,-0.006571967
2588,-0.0047598393
2589,-0.0035767409
2590,-0.006601023
2591,-0.0029774762
2592,-0.000999037
2593,-0.0041475305
2594,-0.0073011694
2595,-0.0019082921
2596,-0.0015395994
2597,-0.001342099
2598,-0.0010447247
2599,-0.0018613992
2600,-0.0021542148
2601,-0.0016399489
2602,-0.0010659647
2603,-0.0041148732
2604,-0.0026028012
2605,-0.0041106828
2606,-0.0010222221
2607,-0.00158551
2608,-0.001911666
2609,-0.0008368324
2610,-0.0026355328
2611,-0.00079239946
2612,-0.0007806016
2613,-0.003662243
2614,-0.00089009095
2615,-0.0034780817
2616,-0.0027383007
2617,-0.0012577211
2618,-0.0012477603
2619,-0.0013088901
2620,-0.0052302815
2621,-0.0012210198
2622,-0.002409046
2623,-0.0009910688
2624,-0.001571982
2625,-0.0011430312
2626,-0.00089383865
2627,-0.0012888615
2628,-0.001487333
2629,-0.0008160169
2630,-0.00075453706
2631,-0.0013141551
2632,-0.005798661
2633,-0.003384463
2634,-0.0060667433
2635,-0.0073809717
2636,-0.0028995697
2637,-0.00615531
2638,-0.0022055474
2639,-0.0023568603
2640,-0.0006877708
2641,-0.0027878596
2642,-0.0019900824
2643,-0.005703675
2644,-0.0044117
2645,-0.00626703
2646,-0.006164981
2647,-0.0023076318
2648,-0.0011913702
2649,-0.0009113449
2650,-0.00092841196
2651,-0.0047371574
2652,-0.0015371259
2653,-0.002361769
2654,-0.00073493033
2655,-0.0017953613
2656,-0.0049316986
2657,-0.0045101466
2658,-0.0009939707
2659,-0.0022935541
2660,-0.0032536148
2661,-0.004857066
2662,-0.0044500483
2663,-0.0010942706
2664,-0.0024083667
2665,-0.0055516674
2666,-0.00094462396
2667,-0.0025982421
2668,-0.0013051286
2669,-0.003702269
2670,-0.0038764253
2671,-0.0010132903
2672,-0.0016637256
2673,-0.0018240737
2674,-0.001362276
2675,-0.0065848255
2676,-0.0052835764
2677,-0.0006100716
2678,-0.0010800911
2679,-0.00072128675
2680,-0.0015406145
2681,-0.005389456
2682,-0.001124715
2683,-0.0014034037
2684,-0.0012403325
2685,-0.0015454703
2686,-0.0014435045
2687,-0.005451055
2688,-0.00265287
2689,-0.0027084136
2690,-0.001166896
2691,-0.0055795177
2692,-0.0035305035
2693,-0.006197798
2694,-0.0013829652
