,0
0,0.05456929259076371
1,0.08607336460994919
2,0.06948927416963646
3,0.03672030113381258
4,0.07213554842130365
5,0.07905021413789726
6,0.05905688443717355
7,0.04221395246468446
8,0.05858328395019469
9,-0.09691793310212837
10,0.07997984922359208
11,0.06680392635123544
12,0.08366530802375644
13,-0.04442197833267458
14,0.04802393025598334
15,0.0825369339624174
16,0.090801965011296
17,0.05414497466804308
18,0.07974392915760653
19,0.05619332922777737
20,0.04970564120680948
21,-0.06137367674856897
22,0.04566137628846412
23,0.06313911806928668
24,0.07354033258992004
25,0.011394617561755804
26,0.06426473029945651
27,0.061381749633723615
28,0.022292163613010896
29,0.07551382859981975
30,0.08615296002584649
31,0.07330232164883083
32,0.050637766280850205
33,0.0421919135254023
34,0.054358210338848134
35,0.05582094635740337
36,0.04501487784908581
37,-0.06429835471437517
38,0.04463414962947709
39,0.000317318577086223
40,0.05837379573315832
41,0.08691811325036058
42,0.07179056486020613
43,0.04964017497538453
44,0.07111222065699607
45,0.08445860842937125
46,0.0802745635931526
47,0.003489762981374156
48,0.06104144976804837
49,0.026553508932795566
50,0.053179989530273364
51,0.04044741032653365
52,0.055062151510454904
53,0.06498093631422486
54,-0.015766643245788747
55,0.0733018587344948
56,0.05194407197916795
57,0.061316371634364264
58,0.07209087368773393
59,0.05450514998011641
60,-0.07040973707592685
61,0.04869104784065664
62,0.07435104426543787
63,0.05791317412207697
64,-0.054514269571251106
65,0.08804092349266918
66,-0.0003657796982591277
67,0.012171160413318394
68,0.08429744554105173
69,0.0792452497595395
70,0.09047706041174247
71,0.04110722167311964
72,0.07083549961012747
73,-0.004920787381814562
74,0.08044953978718089
75,0.036815591949270254
76,0.07534029189567748
77,0.03472895252946956
78,0.06861511856585539
79,0.01699668728185555
80,-0.00010258903164622746
81,0.022464233164485703
82,0.06294907706579939
83,0.03144033802925583
84,0.08095690099166747
85,0.020854726543485747
86,-0.1359121744827121
87,0.08125035665691926
88,0.07547687265222186
89,0.06603243517914592
90,0.05673185002867964
91,0.06355087091806438
92,0.09062839127191014
93,0.07060773016430794
94,0.06368052251287198
95,0.005575142142981382
96,0.07309471843871918
97,0.06785100035318659
98,0.0014265245910366486
99,0.09129117687012128
100,0.08213943264415308
101,-0.02919723620190595
102,0.015622682848460578
103,0.04977862327313187
104,0.07229585244065095
105,0.07184472667529901
106,0.05919993942899382
107,0.08354816074002835
108,0.08071487195469895
109,0.01662091848025532
110,0.022218363625908233
111,0.08131642452238358
112,0.022466610151100297
113,0.07206260486771149
114,0.08052439554339669
115,0.04016538782510454
116,0.058921459960543876
117,0.0832949352389859
118,0.07702175221637347
119,0.05753809417960881
120,0.024338356148405793
121,0.07132465662643794
122,0.012242767712078106
123,0.07382717252962273
124,0.017377693804462135
125,0.06820791233882889
126,-0.028909907808092383
127,0.008301165732594096
128,0.07540145444280077
129,0.08125754031234173
130,-0.012218982219878494
131,0.054955504471308314
132,0.068365542438999
133,0.02511767150766253
134,0.040752947347980906
135,0.090524585187991
136,0.07842955715710787
137,0.07290310799423577
138,0.08579673130199267
139,0.056575382470238134
140,0.026232855888052298
141,0.07224796729051375
142,0.07095611184652478
143,0.06760582474666066
144,0.07417455916776222
145,-0.03944751284396958
146,0.0642506619207317
147,-0.029482855821059695
148,0.06582496015363626
149,0.08998144305026817
150,0.013772255227320507
151,-0.057225807826214004
152,0.05812761212254247
153,0.05959751388484824
154,0.041794977767078356
155,0.07642198846821763
156,0.07945729640034016
157,0.03384041476239569
158,0.0829411027198722
159,0.09010070106924323
160,0.0018041993700509407
161,-0.12578245797738064
162,0.08601103965771262
163,0.06709585066300877
164,0.052612106111414814
165,0.0905556339608013
166,0.020702988842535797
167,0.08066731122881932
168,0.05136560179237798
169,0.0830517805280035
170,0.08533075993993328
171,0.071632988801555
172,0.034262158727101866
173,0.07674671814332734
174,0.0878257570536255
175,0.0055835892816052946
176,0.06784853734377233
177,0.009130504473638001
178,0.06776404298527605
179,0.07427378845771215
180,-0.07629938839246764
181,0.04012242200985461
182,0.07652556247710135
183,0.04205923717109228
184,0.03614831907098254
185,-0.05681219824487038
186,0.01617000268924451
187,0.08354816074002835
188,0.08242694292818747
189,0.07999610346520852
190,0.05063862769754568
191,0.07223608907484336
192,0.07221861419854603
193,0.07757981712946066
194,0.06745481876720477
195,0.02919681492998677
196,0.0830517805280035
197,0.08719421968908114
198,0.05683066308733492
199,0.04228689704266558
200,0.0838316401367637
201,0.06431753630515069
202,0.06344051310409499
203,-0.17175677389325894
204,0.0845238187425798
205,0.0825130010259244
206,0.021110477864701993
207,0.05491103400357428
208,0.08296354338889472
209,0.06927978059024986
210,0.08601103965771262
211,0.07766791398840944
212,-0.00613249941905647
213,0.07354033258992004
214,0.058629143537034634
215,0.06651722123695636
216,0.053346409009139506
217,-0.0603295958448854
218,0.03548315514748718
219,0.021750808988476644
220,0.025310622668673788
221,0.0909823878840249
222,0.006366981034460595
223,0.014470103742371954
224,-0.06555866042422631
225,0.040086170906067586
226,0.08175433671824933
227,-0.00401149824519359
228,0.025736052584175773
229,0.06916308006431704
230,0.048450936734866556
