,IForest,KNN,OCSVM,LOF,CBLOF
0,0.0742879085807478,-3.709967220179707,46.170749822601465,-0.9899468370233984,-2.6355408691698954
1,0.05522279176474755,-4.318229212576886,15.587287594297777,-1.0132460347679053,-3.356292367119577
2,0.08229732852321048,-3.3310428356176205,86.44898936238769,-0.9757993656994837,-2.3314075235179033
3,0.08281598959747584,-3.207895108741578,78.02782003374068,-0.9714528959669381,-1.9505251098490604
4,-0.009864612302357134,-5.609609095755209,-175.4363504363473,-1.2033188642311086,-5.240943000499298
5,0.09401838226885229,-3.0483852958796662,100.70732738608694,-0.9600970579555091,-1.6020230767356745
6,0.07078255554926115,-3.7289663949375433,37.00419959123792,-1.0040793212928247,-2.661410407507739
7,0.0560084859400362,-4.322534864559704,11.03494028885234,-1.0460079085039777,-3.6166022544265015
8,0.04910456557657208,-4.361015652527649,18.743469253918192,-1.0610968775596925,-3.868239302218313
9,0.0938541056457459,-2.9753200366303942,103.26712035669607,-0.9575024394904129,-1.6935453319683285
10,0.030053437812114836,-4.609972807307022,-34.55448089419133,-1.0523054113211237,-4.212594607691279
11,0.04323348912078122,-4.998477985361958,-62.74429417559077,-1.1138919559795522,-4.207191246452284
12,0.06532459486732564,-4.291201399570967,7.790222358281426,-1.0742845739147808,-3.4407783155475165
13,0.07143698644513286,-4.204486705417827,18.21866416147168,-1.0432755017069075,-3.3717605948020406
14,0.016517609423036587,-5.146097130052462,-88.07317214669274,-1.127023950266589,-4.906439919203324
15,0.012797889353574893,-4.951488415115862,-128.08637300335613,-1.1178227354115002,-4.558499160760284
16,0.014488152273239869,-4.912479011420543,-117.1631266352797,-1.1591583049709437,-4.363893280575586
17,0.00047457808806096734,-5.185230798530543,-132.94057879505,-1.169549792099403,-4.586597074042874
18,0.05798096824166803,-3.989363953950742,0.4129094960653674,-0.9860024470904007,-3.005038553029669
19,0.061145698180367615,-4.771566846084498,-9.492042074882193,-1.1470922810746678,-3.7876232342340947
20,0.07565655231558245,-3.6896569885928354,54.304080780784716,-0.9932725834727484,-2.6934477264444037
21,0.0928427154885895,-3.0430051829753424,97.47369057576725,-0.972664989667602,-1.8810336374132826
22,0.06526903485385896,-3.7865846388508695,51.92022162899502,-1.0012666190986341,-3.0057162742237042
23,-0.021367163048891663,-6.4866803411923595,-266.89763546113863,-1.3760053178701543,-5.8658684949392175
24,0.032710075890697556,-4.254512558810088,39.39989586421689,-1.0599267231023606,-3.876894268569182
25,0.04580701717360505,-4.441305512441052,-6.2083683466398725,-1.003872675681328,-3.717274161843149
26,0.07835565200507397,-3.8741086506406783,44.41921443329193,-1.0501017103005799,-3.0640419277244106
27,0.07881721406161021,-3.7093855238360636,41.24231690440047,-1.0120678658992188,-2.8204993174888853
28,0.03930386968098264,-4.042923963023726,-39.23794938008268,-1.018610576565803,-3.3124165913654773
29,-0.0038487230023696584,-5.377789019436588,-187.93976056493557,-1.227462759133918,-5.078485650708602
30,-0.003620483043434153,-5.309296846310318,-177.1194614327951,-1.2587819902369242,-4.864470769931671
31,0.043933441898201905,-4.829699615908556,-64.15508559684076,-1.0934376515050348,-3.9803712559052657
32,0.044432141613780854,-4.422268389594847,-55.58200818267596,-1.049430821759068,-3.6681416524512667
33,0.06567195064733697,-3.898129584900261,25.309675404223526,-0.9903659601106098,-3.118213094092775
34,0.06239545152994268,-4.2364267368541615,-6.821293812170552,-1.0222676849142724,-3.420369271727471
35,0.0671437557129986,-4.181750328073251,1.6892520323499411,-1.0082906802356713,-3.295595618373018
36,0.060780728871337196,-4.152879109984853,-16.61034730433039,-1.0318210922678266,-3.1989601307865043
37,-0.018106607064361607,-5.467224037732775,-146.6154478958906,-1.111899580385865,-5.0738870688832325
38,0.019346098298041854,-4.952037732512311,-111.53928195301432,-1.1282053102154854,-4.62704462129015
39,0.04055465519184797,-4.821274912226259,-51.320941677851806,-1.1583182592219285,-4.179615089964629
40,0.04112938429686947,-4.720084781618174,-59.51178676147629,-1.1473517978545975,-3.9817958425536926
41,0.03399178776129915,-4.843412831193969,-40.891017221611946,-1.1261398953619117,-4.18604131070752
42,0.060000100538123546,-4.13508508177736,30.89508955918882,-1.0358028389349339,-3.3518530364056884
43,0.02485368659192098,-4.58710428392529,-55.87350117167625,-1.0356094391439823,-4.577065823518227
44,0.008242592833335904,-5.479496270310824,-163.24626150517906,-1.2005571317698287,-4.901314488833285
45,0.06571075385562612,-4.289051583470959,-16.563465469782386,-1.0914083848487617,-3.657865082212081
46,0.06640239743264607,-4.21675169584987,-22.441655764676398,-1.0885404996797947,-3.4869490298336587
47,0.06846149421518619,-3.941334563936705,4.38228662513302,-0.999227721476286,-3.3018254805913516
48,0.06769208924228255,-3.836588973652653,1.2198686455294592,-0.9927461753152189,-3.330230452416241
49,0.056033551373393276,-3.9922468038735692,-17.894982393651844,-0.992530554277471,-3.4013763991062587
50,0.04090733235542073,-4.768243384801711,-73.29638517945023,-1.1573363311507021,-4.175965468185786
51,0.051694321106767395,-4.713068191116986,-69.2533393547019,-1.0539995507954398,-4.058150323561423
52,0.004924904132143565,-5.748192473037738,-168.80298449325164,-1.2479980664028707,-4.976484963048196
53,-0.009234962558635807,-5.948629552515071,-206.08088701111865,-1.2713160608845608,-5.156167012887616
54,-0.002616006094590351,-5.936092178987042,-187.06950158907603,-1.2639108709800069,-5.158430392741036
55,0.061365640382447385,-3.910936525976434,3.4224963644473974,-1.0053099244889638,-2.8287763782983353
56,0.0657475323937184,-3.4185552242176542,55.32664217389356,-0.9692272363152287,-2.4770080191367825
57,0.06176002187342951,-4.600457029004105,-13.584575144860537,-1.0493371124240145,-3.678357901369639
58,0.06406471688842172,-4.2425047696431255,-8.678787566947904,-1.0113969117792752,-3.4233266743103976
59,-0.014149955855482722,-5.6642330588506615,-158.76692100844593,-1.2305727150187715,-5.446933248052871
60,0.05926718977623154,-4.619631637305688,-23.469788685481035,-1.0575400376085158,-3.6198956635627098
61,0.03635526478069824,-4.908371340572884,-57.66931396840755,-1.1484355081764352,-4.166621172157219
62,0.024407009356480457,-5.198089040212129,-100.64635095111407,-1.1562751422264148,-4.254972177253208
63,0.06675693686088402,-4.40040243905926,18.40288936750403,-1.1276416685458726,-3.526094290847779
64,0.024028004705627066,-4.729694321281001,-65.96198336009365,-1.06356871882174,-4.549564603530907
65,0.022931998708042946,-4.654848601692649,-106.08697357337405,-1.0894093047359679,-4.214319479178871
66,0.01892814392233247,-4.595722793517806,-95.13584845009245,-1.1153042986746027,-4.004906814648503
67,0.07978033837786211,-4.038427795461052,50.563609230839575,-1.0280078845414573,-3.278885268539313
68,0.08241598718398656,-3.6411487520182337,59.53084436831432,-1.0086745067506282,-2.625559526558399
69,0.015500251908201802,-5.18251380499903,-86.17403359684249,-1.190477582835319,-4.849441275908026
70,0.05506619444701879,-4.527557471707108,0.2021803245506817,-1.072042690930719,-3.7531204072942184
71,0.0037611649657775413,-5.554692838670976,-141.88207884721487,-1.0845076671944416,-4.9579569758053195
72,0.057912283559508226,-4.430368172567468,-33.95450007907675,-1.097612971347493,-3.6618572089392756
73,0.07105914171349781,-4.048296723339259,11.813919794411959,-1.0752528013812572,-3.2709681185909587
74,0.058705131456079696,-4.492573928993924,-31.93818681999619,-1.1102971341323338,-3.816464238242639
75,0.036005574558439675,-4.7269802116132,-45.32717494341432,-1.1686651337268659,-4.113024486590275
76,0.03288668073975455,-4.799435686269355,-33.50271703530507,-1.074078509965921,-4.132817592556959
77,0.03344847230389106,-4.1135428679828925,-43.59770976686468,-1.024116301245157,-3.379896832778596
78,0.031713093541639516,-4.990364712862638,-83.20885619194905,-1.090112047299114,-4.050101168725057
79,0.036408401855121404,-4.978221390661946,-80.40697442683813,-1.1751047041515532,-4.203550642481958
80,0.06904533774494426,-3.9244791174707614,25.03318732408934,-0.987953119263142,-3.0201983846018754
81,0.049949198249195643,-4.510949827691535,-31.373988838111472,-1.05781790006718,-3.6400095742231415
82,0.05999779144762872,-3.6727501059822325,41.73005702567934,-0.978253221307392,-2.9430725934491218
83,0.06471527630033573,-3.963351608169384,12.771733349380156,-0.9900463882741382,-3.2378145831602727
84,0.05557126751601142,-3.6496429551484986,-7.990962408107407,-0.9799407840737119,-2.9859413950390885
85,0.05612083273227099,-3.717065169166699,30.006646504632045,-0.9799669888294105,-3.1470776342512896
86,0.05756505409168968,-3.7992633791002883,32.88390093667658,-0.9961892685386913,-3.456322979793036
87,0.05091416587232751,-3.9126477666732495,21.40328460775345,-0.9971674648004517,-3.608182920034491
88,0.061019207733990985,-3.539426436586456,36.50345291134636,-0.9750439705417706,-2.751263744822033
89,0.03667697142550442,-4.000366480578024,-30.20281805316972,-0.993265265103757,-3.8949676233329926
90,0.043843541791107866,-4.672866245199342,-61.23520861762972,-1.1570725153543313,-3.766943651911547
91,0.027699975849872716,-4.803419149372403,-55.03066464307358,-1.0375314776655966,-4.81351284046304
92,0.06998312603515691,-4.305142150884088,5.057614895596998,-1.0167572870800006,-3.229497928272696
93,0.05707812301696206,-4.148515328584158,2.5050705493331407,-1.0215367248261844,-3.44382133271416
94,0.065430579848577,-4.3732701289097395,-11.563500600036605,-1.0039315571554344,-3.454849051118377
95,0.039481094256044395,-3.71963096113038,-32.808360834224914,-0.9721061329050981,-2.9908133877451553
96,0.020719386427308285,-3.9957643776223266,-51.540894923117776,-0.9938397861354562,-3.3797504740939743
97,0.05132293946747714,-3.6895899971038033,-0.11093972953676712,-0.9840146916418947,-3.065272138489162
98,0.033703033777782734,-4.1448152229896476,-45.279636478229804,-1.011564431978129,-3.843588089149605
99,0.04636102026800216,-3.872719605220532,-6.580512426729001,-0.9901689389565962,-3.4401120125036444
100,0.005153118638548243,-4.344328831772184,-39.361497777899785,-1.0143641403800043,-3.641638805453945
101,-0.004601000789609844,-5.094255787493524,-122.63396881648168,-1.0924744431806377,-4.801944362145959
102,0.07473818950283492,-3.486561769901754,43.54432974550036,-0.9825953438596455,-2.5217385809190507
103,0.07283808932142011,-4.03506695103952,47.712023310320546,-1.0403404704372545,-3.261664806047115
104,0.06818153972847389,-4.235671455466894,13.349158476343291,-1.0953610139370238,-3.3984095953527813
105,0.03645482945079897,-4.65601288434397,-63.42678071442242,-1.0638340881683277,-3.9560503920328838
106,0.007799717258618222,-4.738086135550524,-16.4376168645731,-1.0728194900753982,-4.284130406514453
107,0.04741830955664379,-4.126734683289747,17.283740207327355,-1.0003679286587337,-3.26547174898805
108,0.03821263457274351,-4.179266633333159,-30.731974057724983,-1.0317933883252037,-3.5928465462721735
109,0.035834306627280134,-4.210183876301065,-41.37365633394529,-1.0252386964846767,-3.6758407464855005
110,0.0834162355686325,-3.7001124673511745,69.00085935424067,-0.9782326643602229,-2.6277639446478456
111,0.06632567532180686,-3.948531735965599,43.374838057293346,-0.9942300955243014,-3.139190860066046
112,0.06484705935339088,-3.8838020447168895,42.372812697247355,-0.9849000824247275,-3.1592143115095057
113,0.04567039698454904,-4.740829772222108,-40.33043318145155,-1.0603620913492222,-4.148690989168811
114,0.046355990736370846,-5.021388305354824,-66.80550995137219,-1.2453158436105427,-4.290981725758525
115,0.05173330308959876,-4.249621272509777,20.043435368792416,-1.0282254683035021,-3.417961599297271
116,0.07610132396979837,-3.507799770270738,48.70863056136568,-0.9804399889310216,-2.4174954495023244
117,-0.017470081138129707,-5.844394045784861,-184.81825228258185,-1.3114786923620148,-5.394654105326132
118,-0.01301891972991125,-5.8065866524686705,-177.2969761809727,-1.2855214546975986,-5.334266289381114
119,0.06000463167910286,-4.027474047600393,11.125673457123412,-0.9765932934062944,-3.035795655555343
120,0.06391309044779545,-3.8190075517317594,43.16310454928316,-0.9774671236872737,-2.8822832748091702
121,0.05732651569644196,-4.119834636805683,-2.485655692070395,-0.9903414890231579,-3.200758291205842
122,0.05085117527567275,-4.326152578142571,-23.481104677720396,-1.004041550110121,-3.4706303377188985
123,0.03991427443075302,-4.9290529123042175,-47.2153720907736,-1.1921384226526468,-4.249411026607867
124,0.07695502794393241,-3.8767474385852103,46.17742106461628,-1.03355367064645,-2.8613027427755733
125,0.07534914878573859,-4.020519519015331,27.463115589898734,-0.9965799790593718,-2.985182713540737
126,-0.014037524129773165,-5.630608887876154,-182.10063209828786,-1.2192768326879684,-5.6366667080679145
127,0.04236322922685713,-4.598888844648837,-75.33060051642678,-1.0160786060629325,-3.9129634852398647
128,0.030067547694319196,-4.627494042605261,-32.56527038144668,-1.0408615574620717,-4.368386861171086
129,0.03684393351310823,-4.497756686173941,-21.180593121003767,-1.0408917486229319,-4.144578228784424
130,0.03991885080005282,-4.938854770318825,-70.47372997029197,-1.3234761203787944,-4.1472419849544755
131,0.06968418789737471,-3.641800429643815,86.34004500440005,-0.9830783023013363,-2.9982728719979694
132,0.08626823298970465,-3.6980306139138945,68.75783072757622,-0.9961947763127548,-2.769317708323207
133,0.023349090574459476,-4.483394986110638,-32.048071690893266,-1.0090081960680752,-4.209213365713686
134,0.012077446549756005,-4.457038721691609,-68.33009670915362,-1.0428542517482422,-3.6703387099010905
135,0.045400081518762195,-4.118216339336477,9.275735701636222,-0.9878633005629048,-3.695825679193102
136,0.06414325693523648,-4.064120908539267,19.968510688578135,-1.0173648927179781,-3.258299906790326
137,0.06403996648730462,-3.979405429497095,31.73894530295911,-1.0145356094726317,-3.2274745816362578
